id,location_id,service_id,organization_id,contact_id,number,extension,type,department
5180,5180,,5134,5180,239-252-5530,,fixed,
5182,5182,,5182,5182,239-432-2223,,fixed,
5185,5185,,5134,5185,239-252-8205,,fixed,
5186,5186,,5186,5186,239-352-9225,,fixed,
5187,5187,,5134,5187,239-252-8208,,fixed,
5189,5189,,5134,5189,239-252-5314,,fixed,
5190,5190,,5190,5190,239-774-2904,,fixed,
5191,5191,,5190,5191,239-774-2904,,fixed,
5200,5200,,5200,5200,239-417-3465,,fixed,
5204,5204,,5204,5204,239-262-8388,,fixed,
5205,5205,,5204,5205,239-262-8388,,fixed,
5206,5206,,5204,5206,239-262-8388,,fixed,
5207,5207,,5204,5207,239-262-8388,,fixed,
5208,5208,,5208,5208,239-591-1172,,fixed,
5210,5210,,5210,5210,941-355-7637,,fixed,
5212,5212,,5135,5212,239-775-1667,,fixed,
5213,5213,,5213,5213,239-776-3016,,fixed,
5215,5215,,577,5215,305-596-1160,256,fixed,
5216,5216,,5216,5216,941-953-5988,,fixed,
5217,5217,,5216,5217,239-649-7430,,fixed,
5219,5219,,5134,5219,239-252-8200,,fixed,
5220,5220,,5134,5220,239-252-8551,,fixed,
5223,5223,,5223,5223,239-592-6787,,fixed,
5225,5225,,5225,5225,239-390-2788,,fixed,
5230,5230,,5230,5230,239-657-8333,,fixed,
5231,5231,,5230,5231,239-657-8333,,fixed,
5232,5232,,5232,5232,239-455-8500,,fixed,
5233,5233,,5232,5233,239-354-1428,,fixed,
5234,5234,,5232,5234,239-455-8500,,fixed,
5235,5235,,5232,5235,239-455-8500,,fixed,
5236,5236,,5232,5236,239-354-1428,,fixed,
5237,5237,,5232,5237,239-455-8500,,fixed,
5238,5238,,5238,5238,305-621-5187,,fixed,
5240,5240,,5240,5240,239-657-4130,,fixed,
5242,5242,,5242,5242,239-261-6600,,fixed,
5243,5243,,5242,5243,239-261-6600,,fixed,
5244,5244,,5244,5244,239-262-4448,302,fixed,
5249,5249,,5249,5249,305-232-6003,,fixed,
5251,5251,,5216,5251,239-649-7430,,fixed,
5252,5252,,5252,5252,239-657-2213,,fixed,
5261,5261,,5261,5261,239-352-4310,,fixed,
5265,5265,,5265,5265,800-232-4475,302,fixed,
5268,5268,,5268,5268,941-365-3913,,fixed,
5269,5269,,5268,5269,239-262-0301,,fixed,
5270,5270,,5268,5270,239-262-0301,,fixed,
5271,5271,,5271,5271,239-263-9363,,fixed,
5272,5272,,5272,5272,239-234-2400,,fixed,
5273,5273,,5272,5273,239-234-2400,,fixed,
5275,5275,,5272,5275,239-234-2400,,fixed,
5276,5276,,5272,5276,239-234-2400,,fixed,
5277,5277,,5272,5277,239-234-2400,,fixed,
5279,5279,,5272,5279,239-234-2400,,fixed,
5280,5280,,5272,5280,239-234-2400,,fixed,
5281,5281,,5272,5281,239-234-2400,,fixed,
5282,5282,,5282,5282,239-261-7112,,fixed,
5284,5284,,52,5284,239-775-0036,,fixed,
5295,5295,,3671,5295,239-596-3133,,fixed,
5296,5296,,5296,5296,239-263-8242,,fixed,
5298,5298,,5298,5298,239-262-1808,,fixed,
5300,5300,,5300,5300,239-332-5346,,fixed,
5301,5301,,5300,5301,239-332-5346,,fixed,
5302,5302,,5300,5302,239-332-5346,,fixed,
5303,5303,,5300,5303,239-332-5346,,fixed,
5304,5304,,5304,5304,239-213-1137,,fixed,
5308,5308,,5308,5308,239-417-4600,,fixed,
5312,5312,,5312,5312,239-594-9007,,fixed,
5314,5314,,5314,5314,239-262-6376,,fixed,
5315,5315,,5314,5315,239-262-6376,,fixed,
5318,5318,,2408,5318,239-775-4555,,fixed,
5319,5319,,2408,5319,239-775-4555,,fixed,
5320,5320,,2408,5320,239-775-4555,,fixed,
5321,5321,,2408,5321,239-775-4555,,fixed,
5322,5322,,2408,5322,239-775-4555,,fixed,
5323,5323,,2408,5323,239-775-4555,,fixed,
5324,5324,,2408,5324,239-657-7442,,fixed,
5325,5325,,5325,5325,239-425-6920,210,fixed,
5326,5326,,5326,5326,239-334-7007 x200,125,fixed,
5329,5329,,2017,5329,239-784-3377,,fixed,
5330,5330,,5330,5330,239-643-1555,,fixed,
5342,5342,,3656,5342,239-643-5338 x101,237,fixed,
5344,5344,,5344,5344,305-480-5680,,fixed,
5346,5346,,5346,5346,239-643-4673,,fixed,
5347,5347,,5346,5347,239-643-4673,,fixed,
5350,5350,,4915,5350,305-398-5985,,fixed,
5351,5351,,4915,5351,786-391-2376,,fixed,
5352,5352,,2771,5352,786-388-3000,,fixed,
5353,5353,,5353,5353,305-259-7677,,fixed,
5354,5354,,5354,5354,239-261-0337,,fixed,
5356,5356,,5353,5356,305-259-7677,,fixed,
5357,5357,,5357,5357,239-343-2000,,fixed,
5358,5358,,5357,5358,239-343-5437,,fixed,
5361,5361,,5361,5361,239-394-3144 x200,103,fixed,
5363,5363,,5363,5363,239-394-4221,,fixed,
5365,5365,,5365,5365,239-325-1700,,fixed,
5368,5368,,3949,5368,305-234-1645,,fixed,
5369,5369,,5369,5369,239-434-7340,15,fixed,
5370,5370,,5369,5370,239-434-7340,39,fixed,
5371,5371,,5371,5371,239-596-5437,,fixed,
5373,5373,,5371,5373,239-596-5437,,fixed,
5374,5374,,5371,5374,239-596-5437,,fixed,
5375,5375,,5371,5375,239-596-5437,,fixed,
5376,5376,,5376,5376,239-643-4755,,fixed,
5377,5377,,5376,5377,239-643-4755,,fixed,
5378,5378,,5376,5378,239-643-4755,,fixed,
5379,5379,,5376,5379,239-643-4755,,fixed,
5380,5380,,5380,5380,786-520-4136,,fixed,
5381,5381,,5380,5381,305-652-1732,,fixed,
5383,5383,,2717,5383,305-893-0851,,fixed,
5384,5384,,2771,5384,786-388-3000,,fixed,
5385,5385,,5385,5385,239-498-0016,,fixed,
5387,5387,,5387,5387,239-430-3934,,fixed,
5388,5388,,5387,5388,239-430-3934,,fixed,
5389,5389,,5387,5389,239-430-3934,,fixed,
5391,5391,,5391,5391,239-995-2106,,fixed,
5393,5393,,5391,5393,239-732-6310,,fixed,
5396,5396,,5396,5396,305-294-4004,,fixed,
5398,5398,,5398,5398,305-370-7130,302,fixed,
5404,5404,,1991,5404,305-576-5001,31,fixed,
5407,5407,,5407,5407,239-649-5000,205,fixed,
5409,5409,,2300,5409,305-949-3425,,fixed,
5410,5410,,2300,5410,305-354-3208,,fixed,
5411,5411,,2300,5411,305-651-2411,,fixed,
5416,5416,,5242,5416,239-261-6600,,fixed,
5417,5417,,5242,5417,239-261-6600,,fixed,
5418,5418,,5242,5418,239-261-6600,,fixed,
5419,5419,,5242,5419,239-261-6600,,fixed,
5420,5420,,5242,5420,239-261-6600,,fixed,
5421,5421,,5242,5421,239-261-6600,,fixed,
5422,5422,,5422,5422,239-656-7700,,fixed,
5423,5423,,5422,5423,239-656-7700,,fixed,
5424,5424,,5424,5424,800-477-8191,,fixed,
5431,5431,,1991,5431,305-576-5001,,fixed,
5432,5432,,5432,5432,305-260-9220,,fixed,
5434,5434,,5434,5434,305-669-1350,,fixed,
5436,5436,,5436,5436,239-262-0304,,fixed,
5437,5437,,5436,5437,239-262-0304,242,fixed,
5438,5438,,5436,5438,239-262-0304,,fixed,
5439,5439,,5439,5439,239-275-3222,,fixed,
5440,5440,,5440,5440,239-260-5047,,fixed,
5457,5457,,4120,5457,305-251-2230 x170,170,fixed,
5460,5460,,1763,5460,954-967-8800,,fixed,
5461,5461,,1763,5461,786-235-0431,,fixed,
5462,5462,,1763,5462,954-771-1795,,fixed,
5463,5463,,1763,5463,954-467-3507,,fixed,
5464,5464,,5464,5464,305-755-6096,16,fixed,
5465,5465,,5464,5465,305-755-6096,,fixed,
5466,5466,,2307,5466,786-596-3812,,fixed,
5467,5467,,835,5467,305-635-0366,,fixed,
5468,5468,,5468,5468,239-643-7275,,fixed,
5471,5471,,5440,5471,239-260-5047,,fixed,
5472,5472,,5440,5472,239-260-5047,,fixed,
5473,5473,,5440,5473,239-260-5047,,fixed,
5478,5478,,5478,5478,305-622-8000,2520,fixed,
5479,5479,,5478,5479,786-279-1222,,fixed,
5489,5489,,2176,5489,305-704-0131,,fixed,
5490,5490,,2176,5490,305-704-0131,,fixed,
5495,5495,,5495,5495,305-439-6957,,fixed,
5504,5504,,5504,5504,239-213-4844,,fixed,
5507,5507,,5504,5507,239-213-4844,,fixed,
5508,5508,,5504,5508,239-213-4844,,fixed,
5510,5510,,5504,5510,239-213-4844,,fixed,
5526,5526,,908,5526,305-227-5158,,fixed,
5528,5528,,5528,5528,941-485-4009,,fixed,
5529,5529,,5528,5529,239-331-7133,,fixed,
5533,5533,,5533,5533,239-776-7353,,fixed,
5536,5536,,5536,5536,239-261-5405,,fixed,
5537,5537,,5536,5537,239-261-5405,,fixed,
5538,5538,,5536,5538,239-261-5405,,fixed,
5539,5539,,5536,5539,239-261-5405,,fixed,
5540,5540,,5536,5540,239-261-5405,,fixed,
5541,5541,,5536,5541,239-261-5405,,fixed,
5542,5542,,5249,5542,305-232-6003,,fixed,
5545,5545,,5545,5545,239-331-4774,,fixed,
5547,5547,,3826,5547,850-617-2000,,fixed,
5548,5548,,3826,5548,305-270-4949,,fixed,
5549,5549,,5536,5549,239-261-5405,,fixed,
5550,5550,,5550,5550,305-294-5531,,fixed,
5551,5551,,5536,5551,239-261-5405,,fixed,
5552,5552,,5536,5552,239-261-5405,,fixed,
5556,5556,,5556,5556,239-354-9140,,fixed,
5557,5557,,5556,5557,239-354-9140,,fixed,
5560,5560,,5560,5560,305-255-3482,,fixed,
5561,5561,,5560,5561,305-233-9958,,fixed,
5562,5562,,3979,5562,305-891-7323,,fixed,
5563,5563,,5563,5563,239-405-7008,,fixed,
5564,5564,,5563,5564,239-405-7008,,fixed,
5567,5567,,5563,5567,239-405-7008,,fixed,
5568,5568,,5563,5568,239-405-7008,,fixed,
5569,5569,,5563,5569,239-405-7008,,fixed,
5570,5570,,5563,5570,239-405-7008,,fixed,
5571,5571,,2429,5571,305-357-6622,,fixed,
5574,5574,,2429,5574,305-357-6622,,fixed,
5575,5575,,2429,5575,305-357-6622,,fixed,
5576,5576,,2429,5576,305-357-6622,,fixed,
5577,5577,,5577,5577,305-448-7080,,fixed,
5578,5578,,5577,5578,305-448-6536,,fixed,
5579,5579,,2410,5579,305-377-9922 x122,102,fixed,
5580,5580,,2410,5580,305-377-9922 x122,102,fixed,
5582,5582,,2429,5582,305-357-6622,,fixed,
5583,5583,,5583,5583,239-775-1991,,fixed,
5587,5587,,5587,5587,239-213-4900,,fixed,
5588,5588,,5587,5588,239-213-4900,,fixed,
5589,5589,,1220,5589,305-995-3091,,fixed,
5590,5590,,5587,5590,239-213-4900,,fixed,
5591,5591,,2868,5591,786-573-3017,,fixed,
5592,5592,,2868,5592,786-573-3017,,fixed,
5594,5594,,1256,5594,305-751-8687,,fixed,
5595,5595,,5587,5595,239-213-4900,,fixed,
5596,5596,,5587,5596,239-213-4900,,fixed,
5597,5597,,5587,5597,239-213-4900,,fixed,
5598,5598,,5587,5598,239-213-4900,,fixed,
5599,5599,,5587,5599,239-213-4900,,fixed,
5600,5600,,5587,5600,239-213-4900,,fixed,
5601,5601,,5601,5601,239-260-7300,,fixed,
5603,5603,,5601,5603,239-260-7300,,fixed,
5604,5604,,5601,5604,239-434-6726,,fixed,
5605,5605,,5601,5605,239-260-7300,,fixed,
5606,5606,,5601,5606,239-877-6122,,fixed,
5607,5607,,5601,5607,239-260-7300,,fixed,
5608,5608,,5601,5608,239-431-6824,,fixed,
5609,5609,,5609,5609,305-646-0112,,fixed,
5610,5610,,5609,5610,305-646-0112,,fixed,
5611,5611,,5609,5611,305-646-0112,,fixed,
5616,5616,,5609,5616,305-646-0112,,fixed,
5617,5617,,5609,5617,305-646-0112,,fixed,
5619,5619,,5619,5619,239-252-7777,,fixed,
5620,5620,,5619,5620,239-252-7777,,fixed,
5626,5626,,2298,5626,305-638-2283,,fixed,
5629,5629,,5629,5629,305-567-0165,,fixed,
5630,5630,,5629,5630,305-567-0165,,fixed,
5631,5631,,5129,5631,239-252-2273,,fixed,
5634,5634,,3480,5634,305-809-5670,,fixed,
5635,5635,,935,5635,305-673-7784,,fixed,
5642,5642,,45,5642,850-617-7400,,fixed,
5643,5643,,5643,5643,305-361-5705 x0,520,fixed,
5644,5644,,5643,5644,305-361-5705 x298,298,fixed,
5646,5646,,5646,5646,305-866-3635,,fixed,
5647,5647,,5646,5647,305-866-3635,,fixed,
5649,5649,,5649,5649,305-466-3883,,fixed,
5651,5651,,5651,5651,954-636-2388,1253,fixed,
5653,5653,,2872,5653,305-279-4141,,fixed,
5656,5656,,2872,5656,305-246-3530,,fixed,
5661,5661,,5661,5661,305-945-3505,,fixed,
5662,5662,,5661,5662,305-945-3505,,fixed,
5664,5664,,2638,5664,888-895-7873,,fixed,
5673,5673,,5673,5673,305-279-7799,,fixed,
5674,5674,,5673,5674,305-279-7799,,fixed,
5676,5676,,5673,5676,305-362-5300,,fixed,
5677,5677,,5677,5677,305-637-4770,,fixed,
5679,5679,,5679,5679,305-408-0077,,fixed,
5681,5681,,588,5681,305-576-6611,,fixed,
5686,5686,,5686,5686,954-324-7669,,fixed,
5692,5692,,1443,5692,305-235-2616,,fixed,
5693,5693,,3119,5693,305-576-4112,,fixed,
5694,5694,,5694,5694,305-681-7028,,fixed,
5695,5695,,5694,5695,305-681-7028,,fixed,
5698,5698,,5694,5698,305-634-2993,,fixed,
5699,5699,,5694,5699,305-836-1355,,fixed,
5703,5703,,5694,5703,305-758-6505,,fixed,
5704,5704,,5694,5704,305-229-6823,,fixed,
5706,5706,,5694,5706,305-479-0426,,fixed,
5707,5707,,5694,5707,954-989-6615,,fixed,
5709,5709,,5694,5709,305-576-1991,,fixed,
5710,5710,,5694,5710,786-573-4442,,fixed,
5711,5711,,5694,5711,786-486-0228,,fixed,
5713,5713,,5694,5713,305-635-7188,,fixed,
5715,5715,,5694,5715,305-620-9091,,fixed,
5716,5716,,5694,5716,305-868-6076,,fixed,
5717,5717,,5694,5717,954-703-1384,,fixed,
5719,5719,,5694,5719,305-545-0300,,fixed,
5720,5720,,5694,5720,305-888-3783,,fixed,
5721,5721,,5694,5721,305-223-2102,,fixed,
5724,5724,,5694,5724,305-624-0679,,fixed,
5725,5725,,5694,5725,305-668-6038,,fixed,
5727,5727,,5694,5727,404-769-0993,,fixed,
5729,5729,,5694,5729,786-237-5410,,fixed,
5730,5730,,5694,5730,305-687-9955,,fixed,
5732,5732,,5694,5732,305-378-2192,,fixed,
5733,5733,,5694,5733,305-759-2090,,fixed,
5734,5734,,5694,5734,305-953-5579,,fixed,
5737,5737,,5694,5737,305-757-5258,,fixed,
5738,5738,,5694,5738,305-498-0720,,fixed,
5739,5739,,5694,5739,305-221-5886,,fixed,
5740,5740,,5694,5740,305-370-2310,,fixed,
5741,5741,,5741,5741,613-236-7041,,fixed,
5743,5743,,5741,5743,800-263-3695,,fixed,
5744,5744,,5741,5744,866-743-7818,,fixed,
5745,5745,,5741,5745,877-330-3213,,fixed,
5746,5746,,5741,5746,866-624-1729,,fixed,
5747,5747,,5741,5747,866-686-0045,,fixed,
5748,5748,,5741,5748,877-761-9076,,fixed,
5749,5749,,5741,5749,866-573-0088,,fixed,
5750,5750,,5741,5750,604-875-6431,,fixed,
5751,5751,,5741,5751,780-482-4636,,fixed,
5753,5753,,5741,5753,418-838-0481,,fixed,
5754,5754,,5242,5754,239-261-6600,,fixed,
5755,5755,,5755,5755,239-262-4877,,fixed,
5756,5756,,5755,5756,239-262-4877,,fixed,
5757,5757,,2956,5757,786-331-5000,,fixed,
5759,5759,,2956,5759,786-331-5000,,fixed,
5762,5762,,2956,5762,786-331-5000,,fixed,
5763,5763,,2956,5763,786-331-5000,,fixed,
5766,5766,,5230,5766,239-657-8333,,fixed,
5767,5767,,5230,5767,239-867-4753,,fixed,
5775,5775,,5775,5775,305-893-5994,,fixed,
5778,5778,,5775,5778,305-758-2879,,fixed,
5779,5779,,5775,5779,305-893-5994,,fixed,
5780,5780,,5780,5780,305-622-8000,,fixed,
5788,5788,,2429,5788,305-357-6622,,fixed,
5792,5792,,5792,5792,786-287-3421,,fixed,
5801,5801,,2429,5801,305-357-6622,,fixed,
5805,5805,,2429,5805,305-357-6622,,fixed,
5809,5809,,5809,5809,305-592-9298,1019,fixed,
5813,5813,,101,5813,305-694-6277,,fixed,
5815,5815,,908,5815,305-264-5757,,fixed,
5818,5818,,4977,5818,305-592-9567,,fixed,
5819,5819,,4977,5819,305-592-9567,,fixed,
5820,5820,,5820,5820,786-350-2682,,fixed,
5823,5823,,908,5823,305-662-8225,,fixed,
5826,5826,,5826,5826,239-777-7718,,fixed,
5828,5828,,5828,5828,239-275-5834,,fixed,
5829,5829,,5828,5829,239-275-5834,,fixed,
5830,5830,,5828,5830,239-275-5834,,fixed,
5831,5831,,5828,5831,239-275-5834,,fixed,
5832,5832,,5828,5832,239-275-5834,,fixed,
5842,5842,,5842,5842,239-652-6900,,fixed,
5843,5843,,5842,5843,866-413-5337,,fixed,
5844,5844,,5844,5844,239-261-8164,1150,fixed,
5846,5846,,5846,5846,239-262-6376,,fixed,
5852,5852,,5852,5852,888-828-9740,,fixed,
5854,5854,,4439,5854,305-536-5391,,fixed,
5855,5855,,5855,5855,305-263-3259,,fixed,
5856,5856,,5855,5856,305-263-3259,,fixed,
5857,5857,,5855,5857,305-263-3259,,fixed,
5858,5858,,5858,5858,786-553-9276,,fixed,
5860,5860,,5858,5860,305-926-8331,,fixed,
5861,5861,,5861,5861,239-263-9200,,fixed,
5863,5863,,5863,5863,305-316-5541,,fixed,
5864,5864,,5863,5864,305-316-5541,,fixed,
5865,5865,,2488,5865,305-673-7767,,fixed,
5866,5866,,2488,5866,305-864-6885,,fixed,
5867,5867,,2488,5867,305-864-7447,,fixed,
5871,5871,,2300,5871,305-324-8900,,fixed,
5872,5872,,2300,5872,305-891-6590,,fixed,
5873,5873,,2300,5873,305-891-5611,,fixed,
5874,5874,,2300,5874,305-892-4000,,fixed,
5878,5878,,5878,5878,305-621-5836,,fixed,
5880,5880,,5880,5880,877-788-4235,,fixed,
5886,5886,,5886,5886,305-667-0387,,fixed,
5890,5890,,5890,5890,305-655-2335,,fixed,
5901,5901,,5901,5901,305-246-3276,,fixed,
5914,5914,,5914,5914,305-271-5722,,fixed,
5918,5918,,5918,5918,305-443-0012,,fixed,
5924,5924,,5924,5924,305-597-4404,,fixed,
5930,5930,,5930,5930,305-931-5151,,fixed,
5933,5933,,5933,5933,305-285-9060,,fixed,
5934,5934,,5933,5934,305-692-0267,,fixed,
5936,5936,,332,5936,305-224-5585,,fixed,
5939,5939,,5939,5939,239-417-1400,,fixed,
5955,5955,,2759,5955,305-243-3696,,fixed,
5962,5962,,3539,5962,305-434-1036,,fixed,
5964,5964,,5964,5964,305-625-0952,,fixed,
5966,5966,,5966,5966,239-624-3450,,fixed,
5974,5974,,5974,5974,800-320-9929,,fixed,
5981,5981,,5981,5981,305-446-6700,,fixed,
5988,5988,,5988,5988,239-498-3937,,fixed,
5990,5990,,2410,5990,305-377-9922 x122,102,fixed,
5992,5992,,2410,5992,305-377-9922 x122,102,fixed,
5993,5993,,2410,5993,305-377-9922 x122,102,fixed,
5994,5994,,2410,5994,305-377-9922 x122,102,fixed,
5995,5995,,2410,5995,305-377-9922 x122,102,fixed,
5996,5996,,2410,5996,305-377-9922 x122,102,fixed,
5997,5997,,2410,5997,305-377-9922 x122,102,fixed,
5998,5998,,2410,5998,305-377-9922 x122,102,fixed,
6000,6000,,2410,6000,305-377-9922 x123,123,fixed,
6002,6002,,6002,6002,786-597-4695,,fixed,
6003,6003,,6002,6003,786-597-4695,,fixed,
6008,6008,,30,6008,305-350-5567,,fixed,
6009,6009,,2,6009,305-350-5567,1161,fixed,
6012,6012,,6012,6012,239-206-5477,,fixed,
6016,6016,,6016,6016,239-377-0001,,fixed,
6017,6017,,6016,6017,239-377-1234,,fixed,
6018,6018,,6018,6018,786-469-4600,,fixed,
6022,6022,,1431,6022,800-227-2345,,fixed,
6023,6023,,6023,6023,305-237-8888,,fixed,
6024,6024,,6023,6024,305-237-4142,,fixed,
6025,6025,,6023,6025,305-237-4000,,fixed,
6026,6026,,6023,6026,305-237-8700,,fixed,
6027,6027,,6023,6027,305-237-5922,,fixed,
6028,6028,,6023,6028,305-237-5000,,fixed,
6029,6029,,6023,6029,305-237-6000,,fixed,
6030,6030,,6023,6030,305-237-6488,,fixed,
6032,6032,,6023,6032,305-237-5921,,fixed,
6033,6033,,6023,6033,305-237-1000,,fixed,
6036,6036,,6023,6036,305-237-8920,,fixed,
6037,6037,,6023,6037,305-237-3000,,fixed,
6040,6040,,6023,6040,305-237-7056,,fixed,
6042,6042,,6023,6042,305-237-0712,,fixed,
6043,6043,,6023,6043,305-237-1444,,fixed,
6044,6044,,6023,6044,305-237-3338,,fixed,
6045,6045,,6023,6045,305-237-2000,,fixed,
6046,6046,,6023,6046,305-237-8000,,fixed,
6055,6055,,5780,6055,305-622-8080,2520,fixed,
6056,6056,,2,6056,305-740-8998 x1232,1232,fixed,
6060,6060,,2810,6060,305-621-3700,,fixed,
6061,6061,,2759,6061,305-243-2020,,fixed,
6064,6064,,2759,6064,239-659-3937,,fixed,
6065,6065,,3308,6065,305-284-5455,,fixed,
6066,6066,,3308,6066,305-284-9852 x1,,fixed,
6067,6067,,6067,6067,305-812-4000,,fixed,
6069,6069,,2872,6069,305-623-9631,,fixed,
6070,6070,,2872,6070,305-279-3064,,fixed,
6071,6071,,2872,6071,305-246-4933,,fixed,
6072,6072,,2872,6072,305-279-4141,,fixed,
6073,6073,,2872,6073,305-759-8500,141,fixed,
6074,6074,,2872,6074,305-759-8500,101,fixed,
6082,6082,,6082,6082,800-272-3900,208,fixed,
6083,6083,,6082,6083,800-272-3900,,fixed,
6084,6084,,4262,6084,305-887-4140,,fixed,
6085,6085,,4262,6085,305-854-2882,,fixed,
6086,6086,,1220,6086,305-324-6070 x8052,8052,fixed,
6092,6092,,2691,6092,305-284-7575,,fixed,
6096,6096,,304,6096,305-348-5632,,fixed,
6097,6097,,304,6097,305-348-3714,,fixed,
6099,6099,,304,6099,305-348-0477,,fixed,
6100,6100,,481,6100,305-670-4949,,fixed,
6102,6102,,6102,6102,239-775-3456,,fixed,
6104,6104,,2907,6104,305-818-9143,,fixed,
6109,6109,,6109,6109,305-444-9293,,fixed,
6118,6118,,1402,6118,305-751-1295,,fixed,
6125,6125,,2307,6125,786-596-1960,,fixed,
6126,6126,,2307,6126,786-596-8748,,fixed,
6127,6127,,2307,6127,786-596-3010,,fixed,
6128,6128,,2307,6128,786-596-6557,,fixed,
6129,6129,,2307,6129,786-596-3812,,fixed,
6130,6130,,2307,6130,786-594-6360,,fixed,
6131,6131,,2307,6131,786-596-3895,,fixed,
6132,6132,,2307,6132,786-596-3812,,fixed,
6133,6133,,2307,6133,786-598-3812,,fixed,
6135,6135,,2307,6135,786-594-6360,,fixed,
6139,6139,,2307,6139,786-662-4380,,fixed,
6140,6140,,2307,6140,786-596-3895,,fixed,
6145,6145,,2307,6145,786-662-8484,,fixed,
6147,6147,,2307,6147,786-598-3812,,fixed,
6148,6148,,2307,6148,786-596-3812,,fixed,
6150,6150,,2307,6150,786-596-3812,,fixed,
6159,6159,,2307,6159,786-596-3812,,fixed,
6160,6160,,2307,6160,786-598-3812,,fixed,
6165,6165,,2660,6165,305-756-8050,,fixed,
6170,6170,,3057,6170,786-402-3685,,fixed,
6187,6187,,2532,6187,305-253-0115,,fixed,
6189,6189,,2532,6189,305-233-9325,,fixed,
6191,6191,,3413,6191,305-364-0020,212,fixed,
6193,6193,,1256,6193,305-375-2665,,fixed,
6194,6194,,6194,6194,305-892-8440,,fixed,
6197,6197,,4299,6197,305-246-1193,,fixed,
6199,6199,,2265,6199,305-953-3398,,fixed,
6217,6217,,2410,6217,305-248-3357,,fixed,
6219,6219,,2410,6219,305-377-9922 x221,,fixed,
6220,6220,,2825,6220,305-836-4971,,fixed,
6222,6222,,2825,6222,305-751-5203,,fixed,
6223,6223,,2825,6223,305-634-6653,,fixed,
6224,6224,,2825,6224,305-374-6099,,fixed,
6225,6225,,2825,6225,305-883-3383,,fixed,
6227,6227,,2825,6227,305-754-2444,,fixed,
6228,6228,,6228,6228,863-956-3491,206,fixed,
6229,6229,,6228,6229,863-956-3491 x224,224,fixed,
6230,6230,,6230,6230,305-295-7580,,fixed,
6234,6234,,6234,6234,305-296-5621,222,fixed,
6236,6236,,6234,6236,305-296-5621,,fixed,
6237,6237,,6237,6237,305-571-9601,8,fixed,
6238,6238,,6237,6238,305-571-9601,7,fixed,
6240,6240,,6237,6240,305-571-9601,7,fixed,
6241,6241,,6237,6241,305-571-9601,7,fixed,
6242,6242,,6237,6242,305-571-9601,8,fixed,
6243,6243,,6237,6243,305-571-9601,7,fixed,
6246,6246,,6237,6246,305-571-9601,7,fixed,
6247,6247,,6237,6247,305-571-9601,,fixed,
6248,6248,,6237,6248,305-571-9601,7,fixed,
6250,6250,,6018,6250,305-623-6500,,fixed,
6251,6251,,6018,6251,305-758-9662,,fixed,
6252,6252,,6018,6252,305-547-7661,,fixed,
6253,6253,,6018,6253,305-884-4801,,fixed,
6254,6254,,6018,6254,305-545-2224,,fixed,
6257,6257,,6018,6257,305-254-5804,,fixed,
6260,6260,,6018,6260,305-438-4161,,fixed,
6261,6261,,6018,6261,305-349-9982,,fixed,
6263,6263,,6018,6263,305-247-2068,,fixed,
6264,6264,,6018,6264,305-258-5471,,fixed,
6265,6265,,6265,6265,305-815-7630,,fixed,
6267,6267,,6267,6267,305-460-2222,,fixed,
6269,6269,,789,6269,305-835-1551,,fixed,
6270,6270,,789,6270,305-817-6560,,fixed,
6274,6274,,3192,6274,786-469-2060,,fixed,
6276,6276,,6276,6276,305-237-3940,,fixed,
6277,6277,,6277,6277,786-316-7106,,fixed,
6278,6278,,6278,6278,866-467-1259,,fixed,
6279,6279,,6279,6279,239-624-5000,,fixed,
6280,6280,,6279,6280,239-552-7000,,fixed,
6284,6284,,6284,6284,305-432-4424,,fixed,
6288,6288,,6288,6288,305-749-6090,,fixed,
6289,6289,,6289,6289,305-576-2782,,fixed,
6291,6291,,6291,6291,305-491-5223,,fixed,
6292,6292,,6292,6292,305-962-5653,,fixed,
6293,6293,,6293,6293,786-235-9597,,fixed,
6296,6296,,6296,6296,305-242-2142,,fixed,
6297,6297,,6297,6297,786-663-9790,,fixed,
6299,6299,,6299,6299,305-735-4460,,fixed,
6302,6302,,6302,6302,239-300-0829,,fixed,
6303,6303,,6302,6303,239-300-0829,,fixed,
6304,6304,,6304,6304,954-463-4321,,fixed,
6308,6308,,2810,6308,305-621-3700,,fixed,
6311,6311,,6311,6311,305-908-1537,,fixed,
6314,6314,,6314,6314,786-486-9319,,fixed,
6317,6317,,6317,6317,850-764-1919,,fixed,
6319,6319,,6319,6319,754-300-1428,,fixed,
6326,6326,,6326,6326,239-593-0346,,fixed,
6327,6327,,6326,6327,239-593-0346,,fixed,
6328,6328,,6328,6328,786-536-9714,101,fixed,
6329,6329,,6328,6329,786-536-9714,101,fixed,
6330,6330,,6328,6330,786-536-9714,101,fixed,
6331,6331,,6328,6331,786-536-9714,101,fixed,
6333,6333,,6333,6333,786-486-2895,,fixed,
6340,6340,,447,6340,786-243-1600,,fixed,
6342,6342,,2771,6342,786-372-5201,332,fixed,
6343,6343,,901,6343,305-759-3507,,fixed,
6347,6347,,228,6347,305-577-4840 xOPT9,217,fixed,
6348,6348,,82,6348,305-576-1234,427,fixed,
6349,6349,,789,6349,305-231-7667,,fixed,
6351,6351,,1311,6351,305-252-4820,,fixed,
6353,6353,,101,6353,305-805-1700,15188,fixed,
6354,6354,,2872,6354,305-246-4933,,fixed,
