id,organization_id,program_id,location_id,name,alternate_name,url,email,status,application_process,wait_time,description,taxonomy_ids
22047,150,160,160,Life Skills Education,,www.salvationarmymiami.com,,active,Contact the Social Services Department for intake requirements,,None provided,
22052,150,160,160,Career Development,,www.salvationarmymiami.com,,active,Contact the Social Services Department for intake requirements,,None provided,
22053,150,160,160,Housing Search Assistance,,www.salvationarmymiami.com,,active,Contact the Social Services Department for intake requirements,,None provided,
13740,150,161,161,Volunteer Opportunities,,www.salvationarmymiami.com,,active,Call the Social Services Department for all intake procedures,,None provided,
20985,150,161,161,Ongoing Emergency Food Assistance,,www.salvationarmymiami.com,,active,Call the Social Services Department for all intake procedures,,None provided,
13727,150,162,162,Transitional Case/Care Management,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
13729,150,162,162,AIDS/HIV Control,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
13743,150,162,162,Volunteer Opportunities,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
18942,150,162,162,Alcoholism Counseling,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
18943,150,162,162,Drug Abuse Counseling,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
18944,150,162,162,Life Skills Education,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
18945,150,162,162,Transitional Housing/Shelter,,www.salvationarmymiami.com,,active,Referrals made through community agencies.,,None provided,
18947,150,163,163,Homeless Shelter,,www.salvationarmymiami.com,,active,Contact Social Services Department for intake procedures.,,None provided,
13739,150,164,164,Volunteer Opportunities,,www.salvationarmymiami.com,,active,"All clients must provide current identification, social security card and ability to work required",,None provided,
448,165,166,166,311 Services,,http://www.miamidade.gov/information/311.asp,,active,None,,None provided,
449,165,166,166,Information and Referral,,http://www.miamidade.gov/information/311.asp,,active,None,,None provided,
450,165,166,166,Consumer Complaints,,http://www.miamidade.gov/information/311.asp,,active,None,,None provided,
7242,182,183,183,Home Health Aide Services,,www.unitedhomecare.com,,active,Call for more information,,None provided,
471,182,184,184,Homemaker Assistance,,www.unitedhomecare.com,,active,Call for more information,,None provided,
472,182,184,184,Respite Care,,www.unitedhomecare.com,,active,Call for more information,,None provided,
473,182,185,185,Respite Care,,www.unitedhomecare.com,,active,Call for more information,,None provided,
475,182,186,186,Homemaker Assistance,,www.unitedhomecare.com,,active,Call for more information,,None provided,
15899,182,186,186,In Home Adult Day Programs,,www.unitedhomecare.com,,active,Call for more information,,None provided,
15900,182,186,186,Long Term Case/Care Management,,www.unitedhomecare.com,,active,Call for more information,,None provided,
477,182,188,188,Homemaker Assistance,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
9829,182,188,188,Personal Care,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
9830,182,188,188,Respite Care,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
9831,182,188,188,Case/Care Management,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
9832,182,188,188,Home Delivered Meals,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
9834,182,188,188,Errand Running/Shopping Assistance,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
9836,182,188,188,Volunteer Opportunities,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
14775,182,188,188,General Medical Equipment Provision,,www.unitedhomecare.com,,active,Call for further assessment,,None provided,
7244,182,190,190,Home Based Mental Health Services,,www.unitedhomecare.com,,active,Please call for information,,None provided,
13973,193,200,200,Law Enforcement Education/Information,,http://www.miami-police.org/community_involvement.html,,active,"Must have proper identifications, incident reports concerning cummunity issues",,None provided,
500,193,202,202,Youth Development,,www.miami-police.org,,active,Call or visit for more information.,,None provided,
501,193,202,202,Juvenile Delinquency Prevention,,www.miami-police.org,,active,Call or visit for more information.,,None provided,
502,193,202,202,Recreational Activities/Sports,,www.miami-police.org,,active,Call or visit for more information.,,None provided,
13974,193,202,202,Volunteer Opportunities,,www.miami-police.org,,active,Call or visit for more information.,,None provided,
505,193,204,204,Crime Reporting,,www.miami-police.org,,active,Call for information.,,None provided,
506,193,204,204,Crime Victim Support,,www.miami-police.org,,active,Call for information.,,None provided,
508,193,204,204,Information and Referral,,www.miami-police.org,,active,Call for information.,,None provided,
512,207,208,208,Case/Care Management,,www.jhsmiami.org,,active,For intake call (786) 466-2826.,,None provided,
514,207,209,209,Psychosocial Evaluation,,www.jhsmiami.org,,active,Call (786) 466-2826 for intake information.,,None provided,
515,207,209,209,Early Intervention for Mental Illness,,www.jhsmiami.org,,active,Call (786) 466-2826 for intake information.,,None provided,
517,207,209,209,Psychotherapy/Psychoanalysis,,www.jhsmiami.org,,active,Call (786) 466-2826 for intake information.,,None provided,
518,207,209,209,Psychiatric Disorder Counseling,,www.jhsmiami.org,,active,Call (786) 466-2826 for intake information.,,None provided,
531,207,211,211,Detoxification,,www.jhsmiami.org,,active,None; Client can just visit location,,None provided,
12115,207,212,212,Mental Health Screening,,www.jhsmiami.org,,active,* For appointment (877) 881-6240\n* For intake call (786) 466-2826,,None provided,
541,207,213,213,Job Finding Assistance,,www.jhsmiami.org,,active,Call intake for further information on receiving assistance and applying.,,None provided,
17992,207,214,214,Long Term Case/Care Management,,www.jhsmiami.org,,active,"Please call or visit the intake office located on 15055 NW 27th Avenue at 786-466-2800 between 8:00am-4:00pm, Mon-Fri and ask to speak with Joy Burchell.",,None provided,
545,207,215,215,Psychiatric Day Treatment,,www.jhsmiami.org/mentalhealth,,active,Must register,,None provided,
12119,207,215,215,Stress Management,,www.jhsmiami.org/mentalhealth,,active,Must register,,None provided,
21222,207,215,215,Anger Management,,www.jhsmiami.org/mentalhealth,,active,Must register,,None provided,
555,217,218,218,Hospice Care,,www.vitas.com,,active,Must call to enroll in services,,None provided,
17100,222,222,222,Employee Assistance Programs,,www.fla-lap.org,,active,Please contact for more information.,,None provided,
21127,222,222,222,Specialized Information and Referral,,www.fla-lap.org,,active,Please contact for more information.,,None provided,
16317,226,226,226,Guardianship Assistance,,www.guardianshipprogram.org,,active,Call for more information,,None provided,
17960,228,228,228,AIDS/HIV Prevention Counseling,,www.camillus.org,,active,* Must make an appointment 305-577-4840 ext 100\n* Personal identification card (if you have one) \n* Proof of legal guardianship for your child \n* Health insurance information (if applicable),,None provided,
17964,228,228,228,AIDS/HIV Clinics,,www.camillus.org,,active,* Must make an appointment 305-577-4840 ext 100\n* Personal identification card (if you have one) \n* Proof of legal guardianship for your child \n* Health insurance information (if applicable),,None provided,
17965,228,228,228,Dental Hygiene,,www.camillus.org,,active,* Must make an appointment 305-577-4840 ext 100\n* Personal identification card (if you have one) \n* Proof of legal guardianship for your child \n* Health insurance information (if applicable),,None provided,
17966,228,228,228,Pediatrics,,www.camillus.org,,active,* Must make an appointment 305-577-4840 ext 100\n* Personal identification card (if you have one) \n* Proof of legal guardianship for your child \n* Health insurance information (if applicable),,None provided,
17967,228,228,228,Case/Care Management,,www.camillus.org,,active,* Must make an appointment 305-577-4840 ext 100\n* Personal identification card (if you have one) \n* Proof of legal guardianship for your child \n* Health insurance information (if applicable),,None provided,
17968,228,228,228,Mental Health Screening,,www.camillus.org,,active,* Must make an appointment 305-577-4840 ext 100\n* Personal identification card (if you have one) \n* Proof of legal guardianship for your child \n* Health insurance information (if applicable),,None provided,
581,228,232,232,Childhood Immunizations,,www.camillus.org,,active,Call for intake information.,,None provided,
582,228,232,232,Hearing Screening,,www.camillus.org,,active,Call for intake information.,,None provided,
584,228,232,232,Vision Screening,,www.camillus.org,,active,Call for intake information.,,None provided,
14553,228,232,232,General Physical Examinations,,www.camillus.org,,active,Call for intake information.,,None provided,
18324,228,232,232,Pediatric Dentistry,,www.camillus.org,,active,Call for intake information.,,None provided,
18325,228,232,232,Pediatrics,,www.camillus.org,,active,Call for intake information.,,None provided,
18326,228,232,232,Volunteer Opportunities,,www.camillus.org,,active,Call for intake information.,,None provided,
589,236,237,237,Disaster Loans,,https://www.sba.gov/category/navigation-structure/loans-grants/small-business-loans/disaster-loans,,active,Can apply online for any of the loans needed.\r\nMust submit the completed loan application and a signed and dated IRS form 8821 giving permission for the IRS to provide SBA your tax return information.,,None provided,
14408,238,239,239,Transitional Housing/Shelter,,https://miamirescuemission.com/women.htm,,active,"* Individuals requiring a longer stay must call to ask for room availability at which point they will be scheduled for an interview.\n* Individuals requiring the overnight shelter must begin to make the line at 2:30pm, it is first come first serve.",,None provided,
14503,238,239,239,Volunteer Opportunities,,https://miamirescuemission.com/women.htm,,active,"* Individuals requiring a longer stay must call to ask for room availability at which point they will be scheduled for an interview.\n* Individuals requiring the overnight shelter must begin to make the line at 2:30pm, it is first come first serve.",,None provided,
591,238,240,240,Recreational Activities/Sports,,https://miamirescuemission.com/cac.htm,,active,Call for registration,,None provided,
592,238,240,240,Extended Child Care,,https://miamirescuemission.com/cac.htm,,active,Call for registration,,None provided,
593,238,240,240,Tutoring Services,,https://miamirescuemission.com/cac.htm,,active,Call for registration,,None provided,
14506,238,242,242,Homeless Shelter Volunteer Opportunities,,www.miamirescuemission.org,,active,Call for information.,,None provided,
598,238,243,243,Congregate Meals/Nutrition Sites,,http://www.miamirescuemission.com/men.htm,,active,* Must show up early\n* Allowed to take some clothing\n* Must bring any documentation they have with them,,None provided,
14502,238,243,243,Homeless Shelter,,http://www.miamirescuemission.com/men.htm,,active,* Must show up early\n* Allowed to take some clothing\n* Must bring any documentation they have with them,,None provided,
20460,293,293,293,Disease/Disability Information,,www.lungfla.org,,active,Call for assistance,,None provided,
20461,293,293,293,Public Awareness/Education,,www.lungfla.org,,active,Call for assistance,,None provided,
