id,location_id,contact_id,organization_id,service_id,number,vanity_number,extension,department,number_type,country_prefix
5185,5185,5185,5134,,239-252-8205,,,,voice,
5186,5186,5186,5186,,239-352-9225,,,,voice,
5187,5187,5187,5134,,239-252-8208,,,,voice,
5189,5189,5189,5134,,239-252-5314,,,,voice,
5190,5190,5190,5190,,239-774-2904,,,,voice,
5191,5191,5191,5190,,239-774-2904,,,,voice,
5200,5200,5200,5200,,239-417-3465,,,,voice,
5204,5204,5204,5204,,239-262-8388,,,,voice,
5205,5205,5205,5204,,239-262-8388,,,,voice,
5206,5206,5206,5204,,239-262-8388,,,,voice,
5207,5207,5207,5204,,239-262-8388,,,,voice,
5208,5208,5208,5208,,239-591-1172,,,,voice,
5210,5210,5210,5210,,941-355-7637,,,,voice,
5212,5212,5212,5135,,239-775-1667,,,,voice,
5213,5213,5213,5213,,239-776-3016,,,,voice,
5215,5215,5215,577,,305-596-1160,,256.0,,voice,
5216,5216,5216,5216,,941-953-5988,,,,voice,
5217,5217,5217,5216,,239-649-7430,,,,voice,
5219,5219,5219,5134,,239-252-8200,,,,voice,
5220,5220,5220,5134,,239-252-8551,,,,voice,
5223,5223,5223,5223,,239-592-6787,,,,voice,
5225,5225,5225,5225,,239-390-2788,,,,voice,
5230,5230,5230,5230,,239-657-8333,,,,voice,
5231,5231,5231,5230,,239-657-8333,,,,voice,
5232,5232,5232,5232,,239-455-8500,,,,voice,
5233,5233,5233,5232,,239-354-1428,,,,voice,
5234,5234,5234,5232,,239-455-8500,,,,voice,
5235,5235,5235,5232,,239-455-8500,,,,voice,
5236,5236,5236,5232,,239-354-1428,,,,voice,
5237,5237,5237,5232,,239-455-8500,,,,voice,
5238,5238,5238,5238,,305-621-5187,,,,voice,
5240,5240,5240,5240,,239-657-4130,,,,voice,
5242,5242,5242,5242,,239-261-6600,,,,voice,
5244,5244,5244,5244,,239-262-4448,,302.0,,voice,
5249,5249,5249,5249,,305-232-6003,,,,voice,
5251,5251,5251,5216,,239-649-7430,,,,voice,
5252,5252,5252,5252,,239-657-2213,,,,voice,
5261,5261,5261,5261,,239-352-4310,,,,voice,
5265,5265,5265,5265,,800-232-4475,,302.0,,voice,
5268,5268,5268,5268,,941-365-3913,,,,voice,
5269,5269,5269,5268,,239-262-0301,,,,voice,
5270,5270,5270,5268,,239-262-0301,,,,voice,
5271,5271,5271,5271,,239-263-9363,,,,voice,
5272,5272,5272,5272,,239-234-2400,,,,voice,
5273,5273,5273,5272,,239-234-2400,,,,voice,
5275,5275,5275,5272,,239-234-2400,,,,voice,
5276,5276,5276,5272,,239-234-2400,,,,voice,
5277,5277,5277,5272,,239-234-2400,,,,voice,
5279,5279,5279,5272,,239-234-2400,,,,voice,
5280,5280,5280,5272,,239-234-2400,,,,voice,
5281,5281,5281,5272,,239-234-2400,,,,voice,
5282,5282,5282,5282,,239-261-7112,,,,voice,
5284,5284,5284,52,,239-775-0036,,,,voice,
5295,5295,5295,3671,,239-596-3133,,,,voice,
5296,5296,5296,5296,,239-263-8242,,,,voice,
5298,5298,5298,5298,,239-262-1808,,,,voice,
5300,5300,5300,5300,,239-332-5346,,,,voice,
5301,5301,5301,5300,,239-332-5346,,,,voice,
5302,5302,5302,5300,,239-332-5346,,,,voice,
5303,5303,5303,5300,,239-332-5346,,,,voice,
5304,5304,5304,5304,,239-213-1137,,,,voice,
5308,5308,5308,5308,,239-417-4600,,,,voice,
5312,5312,5312,5312,,239-594-9007,,,,voice,
5314,5314,5314,5314,,239-262-6376,,,,voice,
5315,5315,5315,5314,,239-262-6376,,,,voice,
5318,5318,5318,2408,,239-775-4555,,,,voice,
5319,5319,5319,2408,,239-775-4555,,,,voice,
5320,5320,5320,2408,,239-775-4555,,,,voice,
5321,5321,5321,2408,,239-775-4555,,,,voice,
5322,5322,5322,2408,,239-775-4555,,,,voice,
5323,5323,5323,2408,,239-775-4555,,,,voice,
5324,5324,5324,2408,,239-657-7442,,,,voice,
5325,5325,5325,5325,,239-425-6920,,210.0,,voice,
5329,5329,5329,2017,,239-784-3377,,,,voice,
5330,5330,5330,5330,,239-643-1555,,,,voice,
5344,5344,5344,5344,,305-480-5680,,,,voice,
5346,5346,5346,5346,,239-643-4673,,,,voice,
5347,5347,5347,5346,,239-643-4673,,,,voice,
5350,5350,5350,4915,,305-398-5985,,,,voice,
5351,5351,5351,4915,,786-391-2376,,,,voice,
5352,5352,5352,2771,,786-388-3000,,,,voice,
5353,5353,5353,5353,,305-259-7677,,,,voice,
5354,5354,5354,5354,,239-261-0337,,,,voice,
5356,5356,5356,5353,,305-259-7677,,,,voice,
5357,5357,5357,5357,,239-343-2000,,,,voice,
5358,5358,5358,5357,,239-343-5437,,,,voice,
5363,5363,5363,5363,,239-394-4221,,,,voice,
5365,5365,5365,5365,,239-325-1700,,,,voice,
5368,5368,5368,3949,,305-234-1645,,,,voice,
5369,5369,5369,5369,,239-434-7340,,15.0,,voice,
5370,5370,5370,5369,,239-434-7340,,39.0,,voice,
5371,5371,5371,5371,,239-596-5437,,,,voice,
5373,5373,5373,5371,,239-596-5437,,,,voice,
5374,5374,5374,5371,,239-596-5437,,,,voice,
5375,5375,5375,5371,,239-596-5437,,,,voice,
5376,5376,5376,5376,,239-643-4755,,,,voice,
5377,5377,5377,5376,,239-643-4755,,,,voice,
5378,5378,5378,5376,,239-643-4755,,,,voice,
5379,5379,5379,5376,,239-643-4755,,,,voice,
5380,5380,5380,5380,,786-520-4136,,,,voice,
5381,5381,5381,5380,,305-652-1732,,,,voice,
5383,5383,5383,2717,,305-893-0851,,,,voice,
5384,5384,5384,2771,,786-388-3000,,,,voice,
5385,5385,5385,5385,,239-498-0016,,,,voice,
5387,5387,5387,5387,,239-430-3934,,,,voice,
5388,5388,5388,5387,,239-430-3934,,,,voice,
5389,5389,5389,5387,,239-430-3934,,,,voice,
5391,5391,5391,5391,,239-995-2106,,,,voice,
5393,5393,5393,5391,,239-732-6310,,,,voice,
5396,5396,5396,5396,,305-294-4004,,,,voice,
5398,5398,5398,5398,,305-370-7130,,302.0,,voice,
5404,5404,5404,1991,,305-576-5001,,31.0,,voice,
5407,5407,5407,5407,,239-649-5000,,205.0,,voice,
5409,5409,5409,2300,,305-949-3425,,,,voice,
5410,5410,5410,2300,,305-354-3208,,,,voice,
5411,5411,5411,2300,,305-651-2411,,,,voice,
5422,5422,5422,5422,,239-656-7700,,,,voice,
5423,5423,5423,5422,,239-656-7700,,,,voice,
5424,5424,5424,5424,,800-477-8191,,,,voice,
5431,5431,5431,1991,,305-576-5001,,,,voice,
5432,5432,5432,5432,,305-260-9220,,,,voice,
5434,5434,5434,5434,,305-669-1350,,,,voice,
5436,5436,5436,5436,,239-262-0304,,,,voice,
5437,5437,5437,5436,,239-262-0304,,242.0,,voice,
5438,5438,5438,5436,,239-262-0304,,,,voice,
5439,5439,5439,5439,,239-275-3222,,,,voice,
5440,5440,5440,5440,,239-260-5047,,,,voice,
5460,5460,5460,1763,,954-967-8800,,,,voice,
5461,5461,5461,1763,,786-235-0431,,,,voice,
5462,5462,5462,1763,,954-771-1795,,,,voice,
5463,5463,5463,1763,,954-467-3507,,,,voice,
5464,5464,5464,5464,,305-755-6096,,16.0,,voice,
5465,5465,5465,5464,,305-755-6096,,,,voice,
5466,5466,5466,2307,,786-596-3812,,,,voice,
5467,5467,5467,835,,305-635-0366,,,,voice,
5468,5468,5468,5468,,239-643-7275,,,,voice,
5471,5471,5471,5440,,239-260-5047,,,,voice,
5472,5472,5472,5440,,239-260-5047,,,,voice,
5473,5473,5473,5440,,239-260-5047,,,,voice,
5478,5478,5478,5478,,305-622-8000,,2520.0,,voice,
5479,5479,5479,5478,,786-279-1222,,,,voice,
5489,5489,5489,2176,,305-704-0131,,,,voice,
5490,5490,5490,2176,,305-704-0131,,,,voice,
5495,5495,5495,5495,,305-439-6957,,,,voice,
5504,5504,5504,5504,,239-213-4844,,,,voice,
5507,5507,5507,5504,,239-213-4844,,,,voice,
5508,5508,5508,5504,,239-213-4844,,,,voice,
5510,5510,5510,5504,,239-213-4844,,,,voice,
5526,5526,5526,908,,305-227-5158,,,,voice,
5528,5528,5528,5528,,941-485-4009,,,,voice,
5529,5529,5529,5528,,239-331-7133,,,,voice,
5533,5533,5533,5533,,239-776-7353,,,,voice,
5536,5536,5536,5536,,239-261-5405,,,,voice,
5537,5537,5537,5536,,239-261-5405,,,,voice,
5538,5538,5538,5536,,239-261-5405,,,,voice,
5539,5539,5539,5536,,239-261-5405,,,,voice,
5540,5540,5540,5536,,239-261-5405,,,,voice,
5541,5541,5541,5536,,239-261-5405,,,,voice,
5542,5542,5542,5249,,305-232-6003,,,,voice,
5545,5545,5545,5545,,239-331-4774,,,,voice,
5547,5547,5547,3826,,850-617-2000,,,,voice,
5548,5548,5548,3826,,305-270-4949,,,,voice,
5549,5549,5549,5536,,239-261-5405,,,,voice,
5550,5550,5550,5550,,305-294-5531,,,,voice,
5551,5551,5551,5536,,239-261-5405,,,,voice,
5552,5552,5552,5536,,239-261-5405,,,,voice,
5556,5556,5556,5556,,239-354-9140,,,,voice,
5557,5557,5557,5556,,239-354-9140,,,,voice,
5560,5560,5560,5560,,305-255-3482,,,,voice,
5561,5561,5561,5560,,305-233-9958,,,,voice,
5562,5562,5562,3979,,305-891-7323,,,,voice,
5563,5563,5563,5563,,239-405-7008,,,,voice,
5564,5564,5564,5563,,239-405-7008,,,,voice,
5567,5567,5567,5563,,239-405-7008,,,,voice,
5568,5568,5568,5563,,239-405-7008,,,,voice,
5569,5569,5569,5563,,239-405-7008,,,,voice,
5570,5570,5570,5563,,239-405-7008,,,,voice,
5571,5571,5571,2429,,305-357-6622,,,,voice,
5574,5574,5574,2429,,305-357-6622,,,,voice,
5575,5575,5575,2429,,305-357-6622,,,,voice,
5576,5576,5576,2429,,305-357-6622,,,,voice,
5577,5577,5577,5577,,305-448-7080,,,,voice,
5578,5578,5578,5577,,305-448-6536,,,,voice,
5582,5582,5582,2429,,305-357-6622,,,,voice,
5583,5583,5583,5583,,239-775-1991,,,,voice,
5587,5587,5587,5587,,239-213-4900,,,,voice,
5588,5588,5588,5587,,239-213-4900,,,,voice,
5589,5589,5589,1220,,305-995-3091,,,,voice,
5590,5590,5590,5587,,239-213-4900,,,,voice,
5591,5591,5591,2868,,786-573-3017,,,,voice,
5592,5592,5592,2868,,786-573-3017,,,,voice,
5594,5594,5594,1256,,305-751-8687,,,,voice,
5595,5595,5595,5587,,239-213-4900,,,,voice,
5596,5596,5596,5587,,239-213-4900,,,,voice,
5597,5597,5597,5587,,239-213-4900,,,,voice,
5598,5598,5598,5587,,239-213-4900,,,,voice,
5599,5599,5599,5587,,239-213-4900,,,,voice,
5600,5600,5600,5587,,239-213-4900,,,,voice,
5601,5601,5601,5601,,239-260-7300,,,,voice,
5603,5603,5603,5601,,239-260-7300,,,,voice,
5604,5604,5604,5601,,239-434-6726,,,,voice,
5605,5605,5605,5601,,239-260-7300,,,,voice,
5606,5606,5606,5601,,239-877-6122,,,,voice,
5607,5607,5607,5601,,239-260-7300,,,,voice,
5608,5608,5608,5601,,239-431-6824,,,,voice,
5609,5609,5609,5609,,305-646-0112,,,,voice,
5610,5610,5610,5609,,305-646-0112,,,,voice,
5616,5616,5616,5609,,305-646-0112,,,,voice,
5617,5617,5617,5609,,305-646-0112,,,,voice,
5619,5619,5619,5619,,239-252-7777,,,,voice,
5620,5620,5620,5619,,239-252-7777,,,,voice,
5626,5626,5626,2298,,305-638-2283,,,,voice,
5629,5629,5629,5629,,305-567-0165,,,,voice,
5630,5630,5630,5629,,305-567-0165,,,,voice,
5631,5631,5631,5129,,239-252-2273,,,,voice,
5634,5634,5634,3480,,305-809-5670,,,,voice,
5635,5635,5635,935,,305-673-7784,,,,voice,
5642,5642,5642,45,,850-617-7400,,,,voice,
5646,5646,5646,5646,,305-866-3635,,,,voice,
5647,5647,5647,5646,,305-866-3635,,,,voice,
5649,5649,5649,5649,,305-466-3883,,,,voice,
5651,5651,5651,5651,,954-636-2388,,1253.0,,voice,
5653,5653,5653,2872,,305-279-4141,,,,voice,
5656,5656,5656,2872,,305-246-3530,,,,voice,
5661,5661,5661,5661,,305-945-3505,,,,voice,
5662,5662,5662,5661,,305-945-3505,,,,voice,
5664,5664,5664,2638,,888-895-7873,,,,voice,
5673,5673,5673,5673,,305-279-7799,,,,voice,
5674,5674,5674,5673,,305-279-7799,,,,voice,
5676,5676,5676,5673,,305-362-5300,,,,voice,
5677,5677,5677,5677,,305-637-4770,,,,voice,
5679,5679,5679,5679,,305-408-0077,,,,voice,
5681,5681,5681,588,,305-576-6611,,,,voice,
5686,5686,5686,5686,,954-324-7669,,,,voice,
5692,5692,5692,1443,,305-235-2616,,,,voice,
5693,5693,5693,3119,,305-576-4112,,,,voice,
5694,5694,5694,5694,,305-681-7028,,,,voice,
5695,5695,5695,5694,,305-681-7028,,,,voice,
5698,5698,5698,5694,,305-634-2993,,,,voice,
5699,5699,5699,5694,,305-836-1355,,,,voice,
5703,5703,5703,5694,,305-758-6505,,,,voice,
5704,5704,5704,5694,,305-229-6823,,,,voice,
5706,5706,5706,5694,,305-479-0426,,,,voice,
5707,5707,5707,5694,,954-989-6615,,,,voice,
5709,5709,5709,5694,,305-576-1991,,,,voice,
5710,5710,5710,5694,,786-573-4442,,,,voice,
5711,5711,5711,5694,,786-486-0228,,,,voice,
5713,5713,5713,5694,,305-635-7188,,,,voice,
5715,5715,5715,5694,,305-620-9091,,,,voice,
5716,5716,5716,5694,,305-868-6076,,,,voice,
5717,5717,5717,5694,,954-703-1384,,,,voice,
5719,5719,5719,5694,,305-545-0300,,,,voice,
5720,5720,5720,5694,,305-888-3783,,,,voice,
5721,5721,5721,5694,,305-223-2102,,,,voice,
5724,5724,5724,5694,,305-624-0679,,,,voice,
5725,5725,5725,5694,,305-668-6038,,,,voice,
5727,5727,5727,5694,,404-769-0993,,,,voice,
5729,5729,5729,5694,,786-237-5410,,,,voice,
5730,5730,5730,5694,,305-687-9955,,,,voice,
5732,5732,5732,5694,,305-378-2192,,,,voice,
5733,5733,5733,5694,,305-759-2090,,,,voice,
5734,5734,5734,5694,,305-953-5579,,,,voice,
5737,5737,5737,5694,,305-757-5258,,,,voice,
5738,5738,5738,5694,,305-498-0720,,,,voice,
5739,5739,5739,5694,,305-221-5886,,,,voice,
5740,5740,5740,5694,,305-370-2310,,,,voice,
5755,5755,5755,5755,,239-262-4877,,,,voice,
5756,5756,5756,5755,,239-262-4877,,,,voice,
5757,5757,5757,2956,,786-331-5000,,,,voice,
5759,5759,5759,2956,,786-331-5000,,,,voice,
5762,5762,5762,2956,,786-331-5000,,,,voice,
5763,5763,5763,2956,,786-331-5000,,,,voice,
5766,5766,5766,5230,,239-657-8333,,,,voice,
5767,5767,5767,5230,,239-867-4753,,,,voice,
5775,5775,5775,5775,,305-893-5994,,,,voice,
5778,5778,5778,5775,,305-758-2879,,,,voice,
5779,5779,5779,5775,,305-893-5994,,,,voice,
5780,5780,5780,5780,,305-622-8000,,,,voice,
5788,5788,5788,2429,,305-357-6622,,,,voice,
5792,5792,5792,5792,,786-287-3421,,,,voice,
5801,5801,5801,2429,,305-357-6622,,,,voice,
5805,5805,5805,2429,,305-357-6622,,,,voice,
5809,5809,5809,5809,,305-592-9298,,1019.0,,voice,
5813,5813,5813,101,,305-694-6277,,,,voice,
5815,5815,5815,908,,305-264-5757,,,,voice,
5818,5818,5818,4977,,305-592-9567,,,,voice,
5819,5819,5819,4977,,305-592-9567,,,,voice,
5820,5820,5820,5820,,786-350-2682,,,,voice,
5823,5823,5823,908,,305-662-8225,,,,voice,
5826,5826,5826,5826,,239-777-7718,,,,voice,
5828,5828,5828,5828,,239-275-5834,,,,voice,
5829,5829,5829,5828,,239-275-5834,,,,voice,
5830,5830,5830,5828,,239-275-5834,,,,voice,
5831,5831,5831,5828,,239-275-5834,,,,voice,
5832,5832,5832,5828,,239-275-5834,,,,voice,
5842,5842,5842,5842,,239-652-6900,,,,voice,
5843,5843,5843,5842,,866-413-5337,,,,voice,
5844,5844,5844,5844,,239-261-8164,,1150.0,,voice,
5846,5846,5846,5846,,239-262-6376,,,,voice,
5852,5852,5852,5852,,888-828-9740,,,,voice,
5854,5854,5854,4439,,305-536-5391,,,,voice,
5855,5855,5855,5855,,305-263-3259,,,,voice,
5856,5856,5856,5855,,305-263-3259,,,,voice,
5857,5857,5857,5855,,305-263-3259,,,,voice,
5858,5858,5858,5858,,786-553-9276,,,,voice,
5860,5860,5860,5858,,305-926-8331,,,,voice,
5861,5861,5861,5861,,239-263-9200,,,,voice,
5863,5863,5863,5863,,305-316-5541,,,,voice,
5864,5864,5864,5863,,305-316-5541,,,,voice,
5865,5865,5865,2488,,305-673-7767,,,,voice,
5866,5866,5866,2488,,305-864-6885,,,,voice,
5867,5867,5867,2488,,305-864-7447,,,,voice,
5871,5871,5871,2300,,305-324-8900,,,,voice,
5872,5872,5872,2300,,305-891-6590,,,,voice,
5873,5873,5873,2300,,305-891-5611,,,,voice,
5874,5874,5874,2300,,305-892-4000,,,,voice,
5878,5878,5878,5878,,305-621-5836,,,,voice,
5880,5880,5880,5880,,877-788-4235,,,,voice,
5886,5886,5886,5886,,305-667-0387,,,,voice,
5890,5890,5890,5890,,305-655-2335,,,,voice,
5901,5901,5901,5901,,305-246-3276,,,,voice,
5914,5914,5914,5914,,305-271-5722,,,,voice,
5918,5918,5918,5918,,305-443-0012,,,,voice,
5924,5924,5924,5924,,305-597-4404,,,,voice,
5930,5930,5930,5930,,305-931-5151,,,,voice,
5933,5933,5933,5933,,305-285-9060,,,,voice,
5934,5934,5934,5933,,305-692-0267,,,,voice,
5936,5936,5936,332,,305-224-5585,,,,voice,
5939,5939,5939,5939,,239-417-1400,,,,voice,
5955,5955,5955,2759,,305-243-3696,,,,voice,
5962,5962,5962,3539,,305-434-1036,,,,voice,
5964,5964,5964,5964,,305-625-0952,,,,voice,
5966,5966,5966,5966,,239-624-3450,,,,voice,
5974,5974,5974,5974,,800-320-9929,,,,voice,
5981,5981,5981,5981,,305-446-6700,,,,voice,
5988,5988,5988,5988,,239-498-3937,,,,voice,
6002,6002,6002,6002,,786-597-4695,,,,voice,
6003,6003,6003,6002,,786-597-4695,,,,voice,
6008,6008,6008,30,,305-350-5567,,,,voice,
6009,6009,6009,2,,305-350-5567,,1161.0,,voice,
6012,6012,6012,6012,,239-206-5477,,,,voice,
6016,6016,6016,6016,,239-377-0001,,,,voice,
6017,6017,6017,6016,,239-377-1234,,,,voice,
6018,6018,6018,6018,,786-469-4600,,,,voice,
6022,6022,6022,1431,,800-227-2345,,,,voice,
6023,6023,6023,6023,,305-237-8888,,,,voice,
6024,6024,6024,6023,,305-237-4142,,,,voice,
6025,6025,6025,6023,,305-237-4000,,,,voice,
6026,6026,6026,6023,,305-237-8700,,,,voice,
6027,6027,6027,6023,,305-237-5922,,,,voice,
6028,6028,6028,6023,,305-237-5000,,,,voice,
6029,6029,6029,6023,,305-237-6000,,,,voice,
6030,6030,6030,6023,,305-237-6488,,,,voice,
6032,6032,6032,6023,,305-237-5921,,,,voice,
6033,6033,6033,6023,,305-237-1000,,,,voice,
6036,6036,6036,6023,,305-237-8920,,,,voice,
6037,6037,6037,6023,,305-237-3000,,,,voice,
6040,6040,6040,6023,,305-237-7056,,,,voice,
6042,6042,6042,6023,,305-237-0712,,,,voice,
6043,6043,6043,6023,,305-237-1444,,,,voice,
6044,6044,6044,6023,,305-237-3338,,,,voice,
6045,6045,6045,6023,,305-237-2000,,,,voice,
6046,6046,6046,6023,,305-237-8000,,,,voice,
6055,6055,6055,5780,,305-622-8080,,2520.0,,voice,
6060,6060,6060,2810,,305-621-3700,,,,voice,
6061,6061,6061,2759,,305-243-2020,,,,voice,
6064,6064,6064,2759,,239-659-3937,,,,voice,
6065,6065,6065,3308,,305-284-5455,,,,voice,
6067,6067,6067,6067,,305-812-4000,,,,voice,
6069,6069,6069,2872,,305-623-9631,,,,voice,
6070,6070,6070,2872,,305-279-3064,,,,voice,
6071,6071,6071,2872,,305-246-4933,,,,voice,
6072,6072,6072,2872,,305-279-4141,,,,voice,
6073,6073,6073,2872,,305-759-8500,,141.0,,voice,
6074,6074,6074,2872,,305-759-8500,,101.0,,voice,
6082,6082,6082,6082,,800-272-3900,,208.0,,voice,
6083,6083,6083,6082,,800-272-3900,,,,voice,
6084,6084,6084,4262,,305-887-4140,,,,voice,
6085,6085,6085,4262,,305-854-2882,,,,voice,
6092,6092,6092,2691,,305-284-7575,,,,voice,
6096,6096,6096,304,,305-348-5632,,,,voice,
6097,6097,6097,304,,305-348-3714,,,,voice,
6099,6099,6099,304,,305-348-0477,,,,voice,
6100,6100,6100,481,,305-670-4949,,,,voice,
6102,6102,6102,6102,,239-775-3456,,,,voice,
6104,6104,6104,2907,,305-818-9143,,,,voice,
6109,6109,6109,6109,,305-444-9293,,,,voice,
6118,6118,6118,1402,,305-751-1295,,,,voice,
6125,6125,6125,2307,,786-596-1960,,,,voice,
6126,6126,6126,2307,,786-596-8748,,,,voice,
6127,6127,6127,2307,,786-596-3010,,,,voice,
6128,6128,6128,2307,,786-596-6557,,,,voice,
6129,6129,6129,2307,,786-596-3812,,,,voice,
6130,6130,6130,2307,,786-594-6360,,,,voice,
6131,6131,6131,2307,,786-596-3895,,,,voice,
6132,6132,6132,2307,,786-596-3812,,,,voice,
6133,6133,6133,2307,,786-598-3812,,,,voice,
6135,6135,6135,2307,,786-594-6360,,,,voice,
6139,6139,6139,2307,,786-662-4380,,,,voice,
6140,6140,6140,2307,,786-596-3895,,,,voice,
6145,6145,6145,2307,,786-662-8484,,,,voice,
6147,6147,6147,2307,,786-598-3812,,,,voice,
6148,6148,6148,2307,,786-596-3812,,,,voice,
6150,6150,6150,2307,,786-596-3812,,,,voice,
6159,6159,6159,2307,,786-596-3812,,,,voice,
6160,6160,6160,2307,,786-598-3812,,,,voice,
6165,6165,6165,2660,,305-756-8050,,,,voice,
6170,6170,6170,3057,,786-402-3685,,,,voice,
6187,6187,6187,2532,,305-253-0115,,,,voice,
6189,6189,6189,2532,,305-233-9325,,,,voice,
6191,6191,6191,3413,,305-364-0020,,212.0,,voice,
6193,6193,6193,1256,,305-375-2665,,,,voice,
6194,6194,6194,6194,,305-892-8440,,,,voice,
6197,6197,6197,4299,,305-246-1193,,,,voice,
6199,6199,6199,2265,,305-953-3398,,,,voice,
6217,6217,6217,2410,,305-248-3357,,,,voice,
6220,6220,6220,2825,,305-836-4971,,,,voice,
6222,6222,6222,2825,,305-751-5203,,,,voice,
6223,6223,6223,2825,,305-634-6653,,,,voice,
6224,6224,6224,2825,,305-374-6099,,,,voice,
6225,6225,6225,2825,,305-883-3383,,,,voice,
6227,6227,6227,2825,,305-754-2444,,,,voice,
6228,6228,6228,6228,,863-956-3491,,206.0,,voice,
6230,6230,6230,6230,,305-295-7580,,,,voice,
6234,6234,6234,6234,,305-296-5621,,222.0,,voice,
6236,6236,6236,6234,,305-296-5621,,,,voice,
6237,6237,6237,6237,,305-571-9601,,8.0,,voice,
6238,6238,6238,6237,,305-571-9601,,7.0,,voice,
6240,6240,6240,6237,,305-571-9601,,7.0,,voice,
6241,6241,6241,6237,,305-571-9601,,7.0,,voice,
6242,6242,6242,6237,,305-571-9601,,8.0,,voice,
6243,6243,6243,6237,,305-571-9601,,7.0,,voice,
6246,6246,6246,6237,,305-571-9601,,7.0,,voice,
6247,6247,6247,6237,,305-571-9601,,,,voice,
6248,6248,6248,6237,,305-571-9601,,7.0,,voice,
6250,6250,6250,6018,,305-623-6500,,,,voice,
6251,6251,6251,6018,,305-758-9662,,,,voice,
6252,6252,6252,6018,,305-547-7661,,,,voice,
6253,6253,6253,6018,,305-884-4801,,,,voice,
6254,6254,6254,6018,,305-545-2224,,,,voice,
6257,6257,6257,6018,,305-254-5804,,,,voice,
6260,6260,6260,6018,,305-438-4161,,,,voice,
6261,6261,6261,6018,,305-349-9982,,,,voice,
6263,6263,6263,6018,,305-247-2068,,,,voice,
6264,6264,6264,6018,,305-258-5471,,,,voice,
6265,6265,6265,6265,,305-815-7630,,,,voice,
6267,6267,6267,6267,,305-460-2222,,,,voice,
6269,6269,6269,789,,305-835-1551,,,,voice,
6270,6270,6270,789,,305-817-6560,,,,voice,
6274,6274,6274,3192,,786-469-2060,,,,voice,
6276,6276,6276,6276,,305-237-3940,,,,voice,
6277,6277,6277,6277,,786-316-7106,,,,voice,
6278,6278,6278,6278,,866-467-1259,,,,voice,
6279,6279,6279,6279,,239-624-5000,,,,voice,
6280,6280,6280,6279,,239-552-7000,,,,voice,
6284,6284,6284,6284,,305-432-4424,,,,voice,
6288,6288,6288,6288,,305-749-6090,,,,voice,
6289,6289,6289,6289,,305-576-2782,,,,voice,
6291,6291,6291,6291,,305-491-5223,,,,voice,
6293,6293,6293,6293,,786-235-9597,,,,voice,
6296,6296,6296,6296,,305-242-2142,,,,voice,
6297,6297,6297,6297,,786-663-9790,,,,voice,
6299,6299,6299,6299,,305-735-4460,,,,voice,
6302,6302,6302,6302,,239-300-0829,,,,voice,
6303,6303,6303,6302,,239-300-0829,,,,voice,
6304,6304,6304,6304,,954-463-4321,,,,voice,
6308,6308,6308,2810,,305-621-3700,,,,voice,
6311,6311,6311,6311,,305-908-1537,,,,voice,
6314,6314,6314,6314,,786-486-9319,,,,voice,
6319,6319,6319,6319,,754-300-1428,,,,voice,
6326,6326,6326,6326,,239-593-0346,,,,voice,
6327,6327,6327,6326,,239-593-0346,,,,voice,
6328,6328,6328,6328,,786-536-9714,,101.0,,voice,
6329,6329,6329,6328,,786-536-9714,,101.0,,voice,
6330,6330,6330,6328,,786-536-9714,,101.0,,voice,
6331,6331,6331,6328,,786-536-9714,,101.0,,voice,
6333,6333,6333,6333,,786-486-2895,,,,voice,
6340,6340,6340,447,,786-243-1600,,,,voice,
6342,6342,6342,2771,,786-372-5201,,332.0,,voice,
6343,6343,6343,901,,305-759-3507,,,,voice,
6348,6348,6348,82,,305-576-1234,,191.0,,voice,
6349,6349,6349,789,,305-231-7667,,,,voice,
6351,6351,6351,1311,,305-252-4820,,,,voice,
6353,6353,6353,101,,305-805-1700,,15188.0,,voice,
6354,6354,6354,2872,,305-246-4933,,,,voice,
6355,6355,6355,6355,,305-945-4502,,,,voice,
6357,6357,6357,789,,305-825-0300,,,,voice,
6358,6358,6358,588,,305-576-6611,,,,voice,
6367,6367,6367,5083,,239-252-0900,,,,voice,
6368,6368,6368,2,,305-740-8998,,1201.0,,voice,
6373,6373,6373,481,,877-553-7453,,223.0,,voice,
6374,6374,6374,2429,,305-357-6622,,,,voice,
6375,6375,6375,2429,,305-357-6622,,,,voice,
6378,6378,6378,2429,,305-357-6622,,,,voice,
6384,6384,6384,2429,,305-357-6622,,,,voice,
6387,6387,6387,960,,786-469-5028,,,,voice,
6388,6388,6388,6388,,855-778-3411,,,,voice,
6398,6398,6398,4981,,305-259-2100,,,,voice,
6405,6405,6405,2810,,305-621-3700,,,,voice,
6413,6413,6413,6413,,305-274-8800,,,,voice,
6415,6415,6415,6415,,305-401-1968,,,,voice,
6417,6417,6417,6417,,617-973-5801,,,,voice,
6418,6418,6418,6417,,786-234-1251,,,,voice,
6419,6419,6419,6419,,786-552-2367,,,,voice,
6420,6420,6420,6419,,786-552-2367,,,,voice,
6422,6422,6422,6419,,305-790-1235,,,,voice,
6425,6425,6425,6425,,202-501-0800,,,,voice,
6426,6426,6426,6425,,800-333-4636,,,,voice,
6427,6427,6427,6427,,800-326-2289,,,,voice,
6428,6428,6428,6427,,239-642-8965,,,,voice,
6431,6431,6431,6431,,305-538-4511,,,,voice,
6432,6432,6432,6431,,305-538-4511,,,,voice,
6433,6433,6433,6431,,305-538-4511,,,,voice,
