id,organization_id,name,alternate_name
663,654,FL DOE - VOCATIONAL REHAB - ALLAPATTAH UNIT,
665,654,FL DOE - VOCATIONAL REHAB - DEAF & HARD OF HEARING UNIT,
666,654,FL DOE - VOCATIONAL REHAB - SOUTHEAST UNIT,
667,654,FL DOE - VOCATIONAL REHAB - NORTHWEST UNIT,
668,668,"THE VILLAGE SOUTH, INC.",
669,668,THE VILLAGE SOUTH - COMPANEROS EN RECUPERACION,The Spanish Program
681,668,THE VILLAGE SOUTH - PROJECT IMPACT,
686,686,"URBAN LEAGUE OF GREATER MIAMI, INC.",
689,686,URBAN LEAGUE - BLACK ON BLACK CRIME PREVENTION,
691,686,URBAN LEAGUE - YOUTH CRIME PREVENTION AND INTERVENTION,
692,692,"VOICES FOR CHILDREN FOUNDATION, INC.",
694,692,VOICES FOR CHILDREN FOUNDATION - CHILDREN'S NEEDS,
699,699,LATINOS UNITED IN ACTION CENTER INC.,LUAC
700,699,LATINOS UNITED IN ACTION CENTER - AFTER SCHOOL PROGRAM,LUAC
706,706,"POSSIBLE DREAM FOUNDATION, INC.","Up With Down Syndrome Foundation, Inc."
708,708,UNIVERSITY OF MIAMI - SCHOOL OF NURSING AND HEALTH STUDIES,UM
717,717,"TRANSITION, INC.",
719,717,TRANSITION - YOUTHFUL OFFENDER CENTER,
720,717,TRANSITION - JOB PLACEMENT PROGRAM FOR OFFENDERS,
721,721,"SOUTHWEST SOCIAL SERVICES PROGRAM, INC.",
722,721,SOUTHWEST SOCIAL SERVICES - BADIA SENIOR CENTER,
723,721,SOUTHWEST SOCIAL SERVICES - MILLENIUM SENIOR CENTER,
724,721,SOUTHWEST SOCIAL SERVICES - VICTORIA SENIOR CENTER,
736,736,SOUTH MIAMI HOSPITAL,
738,736,SOUTH MIAMI HOSPITAL - CENTER FOR WOMEN AND INFANTS - POSTDELIVERY INSTRUCTION,
739,736,SOUTH MIAMI HOSPITAL - SOCIAL WORK AND CARE COORDINATION,
740,736,SOUTH MIAMI HOSPITAL - ADDICTION TREATMENT PROGRAM,
741,741,"MIAMI BEACH COMMUNITY HEALTH CENTER, INC.",
742,741,MIAMI BEACH COMMUNITY HEALTH CENTER - STANLEY C. MYERS HEALTH CENTER,
743,741,MIAMI BEACH COMMUNITY HEALTH CENTER - BEVERLY PRESS CENTER,
744,741,MIAMI BEACH COMMUNITY HEALTH CENTER - MIAMI BEACH COMMUNITY HEALTH CENTER NORTH 2,
745,745,"SER-JOBS FOR PROGRESS, INC.",
749,749,"SPINAL CORD LIVING ASSISTANCE DEVELOPMENT, INC.",SCLAD
751,751,"RONALD MCDONALD HOUSE CHARITIES OF SOUTH FLORIDA, INC.",
752,751,RONALD MCDONALD HOUSE - MIAMI,
753,753,RESPECT LIFE,Emergency Pregnancy Services
754,753,RESPECT LIFE - EMERGENCY PREGNANCY SERVICE - MIAMI LAKES,
755,753,RESPECT LIFE - EMERGENCY PREGNANCY SERVICE - SOUTH DADE,South Dade Pregnancy Help Center
756,753,RESPECT LIFE - THE GABRIEL PROJECT,
760,760,CAREERSOURCE SOUTH FLORIDA,Formerly known as South Florida Workforce
761,760,CAREERSOURCE SOUTH FLORIDA - HOMESTEAD CENTER,Formerly known as South Florida Workforce
762,760,CAREERSOURCE SOUTH FLORIDA - KEY WEST CENTER,Formerly known as South Florida Workforce
763,760,CAREERSOURCE SOUTH FLORIDA - NORTH MIAMI BEACH CENTER,Formerly known as South Florida Workforce
764,760,CAREERSOURCE SOUTH FLORIDA - WEST DADE CENTER,Formerly known as South Florida Workforce
765,760,CAREERSOURCE SOUTH FLORIDA - KEY LARGO CENTER,Formerly known as South Florida Workforce
767,760,CAREERSOURCE SOUTH FLORIDA - HIALEAH DOWNTOWN CENTER,
768,760,CAREERSOURCE SOUTH FLORIDA - CAROL CITY CENTER,Formerly known as South Florida Workforce
769,760,CAREERSOURCE SOUTH FLORIDA - MIAMI BEACH CENTER,Formerly known as South Florida Workforce
770,760,CAREERSOURCE SOUTH FLORIDA - LITTLE HAVANA CENTER,Formerly known as South Florida Workforce
771,760,CAREERSOURCE SOUTH FLORIDA - NORTHSIDE CENTER,Formerly known as South Florida Workforce
772,760,CAREERSOURCE SOUTH FLORIDA - EMPLOY FLORIDA MARKETPLACE,Formerly known as South Florida Workforce
773,760,CAREERSOURCE SOUTH FLORIDA - PERRINE CENTER,Formerly known as South Florida Workforce
774,774,"THE TRUE DELIVERANCE CHURCH OF CHRIST, INC.",
776,776,"UNITED THERAPISTS OF SOUTH FLORIDA, LLC.",
778,778,PASS IT ON MINISTRIES - EMERGENCY FOOD PROGRAM,
789,789,"CITRUS HEALTH NETWORK, INC.",CHN
790,789,CITRUS HEALTH NETWORK - PRIMARY CARE SERVICES,CHN
791,789,CITRUS HEALTH NETWORK - FOSTER CARE PLUS,
792,789,CITRUS HEALTH NETWORK - HEALTH CONNECT IN OUR SCHOOLS,CHN
793,789,CITRUS HEALTH NETWORK - STATEWIDE INPATIENT PSYCHIATRIC PROGRAM,SIPP
794,789,CITRUS HEALTH NETWORK - ADULT CASE MANAGEMENT,
795,789,CITRUS HEALTH NETWORK - OUTPATIENT PSYCHIATRY,CHN
796,789,CITRUS HEALTH NETWORK - ADULT CRISIS STABILIZATION,
797,789,CITRUS HEALTH NETWORK - YOUTH CRISIS STABILIZATION,
798,789,CITRUS HEALTH NETWORK - CHILDREN'S CRISIS RESPONSE TEAM (CCRT),CHN
799,789,CITRUS HEALTH NETWORK - KIVA SAFE HAVEN PROGRAM,
800,789,CITRUS HEALTH NETWORK - PERMANENT SUPPORTIVE HOUSING,
801,789,CITRUS HEALTH NETWORK - COMMUNITY SUPPORT AND DAY TREATMENT SERVICES,
803,789,CITRUS HEALTH NETWORK - OUTPATIENT PSYCHOTHERAPY SERVICES,
804,789,CITRUS HEALTH NETWORK - SHAMAN HOMELESS PROGRAM,
805,789,CITRUS HEALTH NETWORK - CHILD CARE INFANT MENTAL HEALTH,
806,806,"NORTH SHORE MEDICAL CENTER, INC.",
809,806,NORTH SHORE MEDICAL CENTER - PSYCHIATRIC SERVICES,
812,806,NORTH SHORE MEDICAL CENTER - WOUND HEALING CENTER,
814,806,NORTH SHORE MEDICAL CENTER - PAIN CARE CENTER,
816,806,NORTH SHORE MEDICAL CENTER - CHILD BIRTH EDUCATION CLASSES,
817,817,"NORTH MIAMI FOUNDATION FOR SENIOR CITIZENS SERVICES, INC.",
818,817,NORTH MIAMI FOUNDATION - VOLUNTEER SERVICES,
819,817,NORTH MIAMI FOUNDATION - ESCORT/TRANSPORTATION,
820,817,NORTH MIAMI FOUNDATION - HOME DELIVERED MEALS,
835,835,"NEW HORIZONS COMMUNITY MENTAL HEALTH CENTER, INC.",
836,835,NEW HORIZONS - CHILDREN AND FAMILY SERVICES,
838,835,NEW HORIZONS - ADULT OUTPATIENT SERVICES,
841,835,NEW HORIZONS - CASE MANAGEMENT SERVICES,
842,835,NEW HORIZONS - OUTPATIENT SUBSTANCE ABUSE,
845,835,NEW HORIZONS - KING HEIGHTS PLAZA,
846,835,NEW HORIZONS - PERSONAL GROWTH CENTER,PGC
847,835,NEW HORIZONS - HOMELESS SERVICES,
850,850,MOUNT SINAI MEDICAL CENTER,MT. SINAI
851,850,MOUNT SINAI - GERIATRIC PSYCHIATRY,MT. SINAI
852,850,MOUNT SINAI - CHILDBIRTH PREPAREDNESS CLASSES,MT. SINAI
853,850,MOUNT SINAI - GERIATRIC HOUSE CALLS PROGRAM,MT. SINAI
855,850,MOUNT SINAI - PHYSICIAN REFERRAL SERVICE,MT. SINAI
858,858,PATRICIA AND PHILLIP FROST MUSEUM OF SCIENCE,
859,858,PATRICIA AND PHILLIP FROST MUSEUM OF SCIENCE - EDUCATION DEPARTMENT AND SUMMER SCIENCE CAMP,
860,860,"MIAMI BEHAVIORAL HEALTH CENTER, INC.",
861,860,MIAMI BEHAVIORAL - 24 HOUR CRISIS STABILIZATION UNIT,
862,860,MIAMI BEHAVIORAL - CASA NUEVA VIDA RESIDENTIAL,
864,860,MIAMI BEHAVIORAL - CHILDREN AND FAMILIES SERVICES - MIAMI,
865,860,MIAMI BEHAVIORAL - DETOX PROGRAM,
868,860,MIAMI BEHAVIORAL - WEST FLAGLER COMPREHENSIVE SERVICE CENTER,
870,860,MIAMI BEHAVIORAL - ADULT OUTPATIENT CLINIC,
871,860,MIAMI BEHAVIORAL - PHOENIX MANOR HOUSING,
872,860,MIAMI BEHAVIORAL - MOBILE CRISIS TEAM,
873,860,MIAMI BEHAVIORAL - SINGLE POINT OF ACCESS (SPA),
874,874,"MIAMI LIGHTHOUSE FOR THE BLIND AND VISUALLY IMPAIRED, INC.",Miami Lighthouse
875,874,MIAMI LIGHTHOUSE FOR THE BLIND - FLORIDA HEIKEN CHILDREN'S VISION PROGRAM,
876,874,MIAMI LIGHTHOUSE FOR THE BLIND - STAR SUMMER PROGRAM,
877,874,MIAMI LIGHTHOUSE FOR THE BLIND - COMPUTER TRAINING & TECHNOLOGY,Vocational Training Center
878,874,MIAMI LIGHTHOUSE FOR THE BLIND - REHABILITATION UNIT,Rehabilitation Unit
879,874,MIAMI LIGHTHOUSE FOR THE BLIND - SOCIAL GROUP ACTIVITY,Arts & Crafts
880,874,MIAMI LIGHTHOUSE FOR THE BLIND - VISUALLY IMPAIRED GROUP - ENGLISH,
881,874,MIAMI LIGHTHOUSE FOR THE BLIND - VISUALLY IMPAIRED GROUP - SPANISH,
882,882,"MIAMI JEWISH HEALTH SYSTEMS, INC.",
884,882,MIAMI JEWISH HEALTH SYSTEMS - RESIDENTIAL LIVING,
887,882,MIAMI JEWISH HEALTH SYSTEMS - HOME HEALTH REGISTRY,
888,882,MIAMI JEWISH HEALTH SYSTEMS - REHABILITATION CENTER,Rosomoff Comprehensive Rehabilitation Center
890,882,MIAMI JEWISH HEALTH SYSTEMS - PACE PROGRAM,Medicaid/Medicare Program for Senior Healthcare
892,882,MIAMI JEWISH HEALTH SYSTEMS - DOUGLAS GARDENS HOSPITAL,
901,901,CITY OF MIAMI PARKS AND RECREATION DEPARTMENT,
903,901,CITY OF MIAMI - RECREATION PROGRAMS,
904,901,CITY OF MIAMI - DISABILITIES PROGRAMS,
905,901,CITY OF MIAMI - DAY CARE PRE-SCHOOL PROGRAM - EATON PARK,
906,906,"MIAMI COUNSELING SERVICES, INC.",
908,908,NICKLAUS CHILDREN'S HOSPITAL,MIAMI CHILDREN'S HOSPITAL
909,908,NICKLAUS CHILDREN'S HOSPITAL - PSYCHIATRY & PSYCHOLOGY,Miami Children's Hospital
912,908,NICKLAUS CHILDREN'S HOSPITAL - DAN MARINO OUTPATIENT CENTER,MIAMI CHILDREN'S HOSPITAL
913,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - CORAL TERRACE ELEMENTARY,MIAMI CHILDREN'S HOSPITAL
914,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - BLUE LAKES ELEMENTARY SCHOOL,MIAMI CHILDREN'S HOSPITAL
915,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - OLYMPIA HEIGHTS ELEMENTARY SCHOOL,MIAMI CHILDREN'S HOSPITAL
916,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - SOUTHWEST SENIOR HIGH SCHOOL,MIAMI CHILDREN'S HOSPITAL
917,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - W.R. THOMAS MIDDLE SCHOOL,
918,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - RICHMOND HEIGHTS MIDDLE SCHOOL,MIAMI CHILDREN'S HOSPITAL
919,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - CARIBBEAN K-8 CENTER,MIAMI CHILDREN'S HOSPITAL
920,908,NICKLAUS CHILDREN'S HOSPITAL - SCHOOL HEALTH PROGRAM - WESLEY MATTHEWS ELEMENTARY SCHOOL,MIAMI CHILDREN'S HOSPITAL
921,921,"MIAMI BRIDGE YOUTH AND FAMILY SERVICES, INC.",MIAMI BRIDGE
922,921,MIAMI BRIDGE - FIRST STOP FOR FAMILIES - MIAMI CENTRAL,
924,921,MIAMI BRIDGE - YOUTH SHELTER - MIAMI CENTRAL,MIAMI BRIDGE
925,921,MIAMI BRIDGE - FIRST STOP FOR FAMILIES - HOMESTEAD,MIAMI BRIDGE
926,921,MIAMI BRIDGE - YOUTH SHELTER - HOMESTEAD,MIAMI BRIDGE
927,927,MIAMI BEACH POLICE,
928,927,MIAMI BEACH POLICE - DOMESTIC VIOLENCE UNIT,
929,927,MIAMI BEACH POLICE - VICTIM/WITNESS ASSISTANCE PROGRAM,
930,927,MIAMI BEACH POLICE - POLICE ATHLETIC LEAGUE,
935,935,CITY OF MIAMI BEACH - PARKS AND RECREATION DEPARTMENT,CITY OF MIAMI BEACH - PARKS AND REC -
936,935,CITY OF MIAMI BEACH - PARKS AND REC - NORTH SHORE PARK YOUTH CENTER,
937,935,CITY OF MIAMI BEACH - PARKS AND REC - SCOTT RAKOW YOUTH CENTER,
939,935,CITY OF MIAMI BEACH - PARKS AND REC - FLAMINGO PARK,
942,935,CITY OF MIAMI BEACH - PARKS AND REC - MARGARET M. SWEET - THE SOCIAL CLUB,
943,943,"CARLMAR, INC.",TOWNCENTER SCHOOL
944,943,CARLMAR - EARLY CHILDHOOD EDUCATION,
945,943,CARLMAR - SUMMER CAMP PROGRAM,TOWN CENTER PRESCHOOL
946,943,CARLMAR - AFTER SCHOOL PROGRAM,
947,947,"MERCY HOSPITAL, INC.",
951,947,MERCY HOSPITAL - PHYSICIAN REFERRAL,
953,953,SANRAU CORPORATION,
954,953,LAGO MAR PRESCHOOL II - AFTER SCHOOL PROGRAM,
955,953,LAGO MAR PRESCHOOL I - AFTER SCHOOL PROGRAM,
956,953,LAGO MAR PRESCHOOL II - SUMMER CAMP,
957,953,LAGO MAR PRESCHOOL I - SUMMER CAMP,
958,953,LAGO MAR PRESCHOOL I - EARLY LEARNING,
959,953,LAGO MAR PRESCHOOL II - EARLY LEARNING,
960,960,MIAMI-DADE COUNTY DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS,
961,960,M-DC DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS - RIDER GUIDE,MIAMI-DADE COUNTY TRANSIT
963,960,M-DC DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS - MEDICARE RECIPIENTS,MIAMI-DADE COUNTY TRANSIT
965,960,M-DC DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS - SPECIAL TRANSPORTATION SERVICE (STS),MIAMI-DADE COUNTY TRANSIT
966,960,M-DC DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS - GOLDEN PASSPORT,MIAMI-DADE COUNTY TRANSIT
967,967,"SENIOR LIFT CENTER, INC.",
982,982,"THE MIAMI COALITION FOR A SAFE AND DRUG-FREE COMMUNITY, INC.",
983,982,MIAMI COALITION - TASK FORCES,
984,982,MIAMI COALITION - RESEARCH & INFORMATION CENTER (RIC),
985,985,NORTH MIAMI BEACH DEPARTMENT OF PARKS & R.E.C.,"NORTH MIAMI BEACH DEPARTMENT OF PARKS & REC, NMB PARKS & R.E.C."
986,985,NMB PARKS & R.E.C. - MARJORIE & WILLIAM MCDONALD CENTER,NORTH MIAMI BEACH DEPARTMENT OF PARKS & R.E.C.
987,985,NMB PARKS & R.E.C. - LINE TRANSPORTATION SERVICE,NORTH MIAMI BEACH DEPARTMENT OF PARKS & R.E.C.
988,985,NMB PARKS & R.E.C. - C.A.R.E.,"NORTH MIAMI BEACH DEPARTMENT OF PARKS & R.E.C., Helping Youth Progress through Education and Recreat"
990,985,NMB PARKS & R.E.C. - B.L.A.S.T.,NORTH MIAMI BEACH DEPARTMENT OF PARKS & R.E.C. - Best Loved After School Time
991,985,NMB PARKS & R.E.C. - S.T.A.R.,NORTH MIAMI BEACH DEPARTMENT OF PARKS & R.E.C.
992,985,NMB PARKS & R.E.C. - Y.E.S. CENTER,
998,998,"MARCH OF DIMES FOUNDATION, INC.",
999,998,MARCH OF DIMES - MIAMI-DADE/MONROE DIVISION,
1000,1000,MIAMI-DADE COUNTY ANIMAL SERVICES,M-DC ANIMAL SERVICES
1002,1002,"MAKE A WISH FOUNDATION, INC.",
1003,1002,MAKE A WISH SOUTHERN FLORIDA - WEST COAST FIELD OFFICE,
1004,1004,"MOTHERS AGAINST DRUNK DRIVING, INC.",MADD
1005,1004,MADD - FLORIDA - SOUTH AFFILIATE,
1006,1006,AVENTURA HOSPITAL AND MEDICAL CENTER,
1007,1006,AVENTURA HOSPITAL - BEHAVIORAL HEALTH SERVICES,
1008,1006,AVENTURA HOSPITAL - DIABETES PROGRAM,
1010,1010,"LEAGUE AGAINST AIDS, INC.","LA LIGA CONTRA EL SIDA, LA LIGA"
1013,1013,"LIGA CONTRA EL CANCER, INC.",
1014,1013,LIGA CONTRA EL CANCER - MEDICAL & SOCIAL SERVICES,
1015,1015,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, INC.",LHANC
1016,1015,LITTLE HAVANA - ADULT DAY HEALTH CARE CENTER - HIALEAH,
1017,1015,LITTLE HAVANA - ADULT DAY HEALTH CARE CENTER - RAFAEL VILLAVERDE,
1018,1015,LITTLE HAVANA - CONGREGATE MEALS - MIAMI BEACH,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1020,1015,LITTLE HAVANA - CONGREGATE MEALS - ST. DOMINICS,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1021,1015,LITTLE HAVANA - RAINBOW CHILDCARE - LITTLE HAVANA,LHANC
1022,1015,LITTLE HAVANA - CONGREGATE MEALS - METROPOLITAN,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1023,1015,LITTLE HAVANA - PRO-SALUD,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1025,1015,LITTLE HAVANA - CONGREGATE MEALS - CASA DEVON,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1026,1015,LITTLE HAVANA - CONGREGATE MEALS - HIALEAH,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1027,1015,LITTLE HAVANA - CONGREGATE MEALS - CARROLL MANOR,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1028,1015,LITTLE HAVANA - CONGREGATE MEALS - SMATHERS,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1033,1015,LITTLE HAVANA - CONGREGATE MEALS - MYERS,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1035,1015,LITTLE HAVANA - CONGREGATE MEALS - PALM TOWERS,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1036,1015,LITTLE HAVANA - CONGREGATE MEALS - REBECCA TOWERS,"LITTLE HAVANA ACTIVITIES AND NUTRITION CENTERS OF DADE COUNTY, LHANC"
1037,1015,LITTLE HAVANA - CONGREGATE MEALS - STELLA MARIS,LHANC
1038,1015,LITTLE HAVANA - RAINBOW CHILDCARE - MIAMI BEACH,
1053,1053,"INTERVENTION PROJECT FOR NURSES, INC.",
1055,1055,"INFORMED FAMILIES/THE FLORIDA FAMILY PARTNERSHIP, INC.","Informed Families/Florida Family Partnership, IF/FP"
1056,1055,INFORMED FAMILIES - COMMUNITY ACTION TEAM,CAT
1057,1055,INFORMED FAMILIES - RED RIBBON CAMPAIGN,
1058,1055,INFORMED FAMILIES - SAFE HOMES/SMART PARTIES,
1059,1055,INFORMED FAMILIES - FAMILY DAY CAMPAIGN,"Informed Families/Florida Family Partnership, IF/FP"
1062,1055,INFORMED FAMILIES - PARENT RESOURCE CENTER,
1063,1055,INFORMED FAMILIES - SPEAKERS BUREAU,
1064,1064,SAINT JOSEPH PATRON OF UNIVERSAL CHURCH,ST. JOSEPH CHURCH
1066,1066,"HUMANE SOCIETY OF GREATER MIAMI, INC.",
1067,1066,HUMANE SOCIETY OF GREATER MIAMI - SOUTH,
1072,1072,"AGENCY FOR HEALTH CARE ADMINISTRATION, INC.",AHCA
1073,1072,AHCA - CHILD HEALTH CHECK-UP,
1074,1072,AHCA - MEDICAID RESOURCE AND INFORMATION UNIT,
1075,1072,AHCA - MEDICAID PROVIDER RELATIONS,
1076,1072,AHCA - HMO COMPLAINT HOTLINE,
1077,1072,AHCA - NETWORK MANAGEMENT/MONITORING UNIT,
1078,1072,AHCA - MEDIPASS UNIT,
1079,1079,NATIONAL CENTER FOR MISSING AND EXPLOITED CHILDREN,
1081,1081,"HISPANIC COALITION, CORP.",
1082,1081,HISPANIC COALITION - MAIN,
1084,1084,"HIALEAH HOSPITAL, INC.",
1088,1088,"HERE'S HELP, INC.",
1089,1088,HERE'S HELP - SOUTH,
1096,1096,"GOODWILL INDUSTRIES OF SOUTH FLORIDA, INC.",
1097,1096,GOODWILL - THRIFT STORES,
1098,1096,GOODWILL - WORK SERVICES,
1099,1096,GOODWILL - VOCATIONAL EVALUATION,
1100,1096,GOODWILL - SUPPORTED EMPLOYMENT,
1101,1096,GOODWILL - VOCATIONAL TRAINING,
1102,1096,GOODWILL - WORK ACTIVITIES CENTER,
1103,1096,GOODWILL - DONATION CENTERS,
1104,1096,GOODWILL - VOCATIONAL EVALUATION - SOUTH,
1105,1096,GOODWILL - JOB DEVELOPMENT AND PLACEMENT,
1106,1106,"FLORIDA FOSTER CARE REVIEW, INC.",
1107,1106,FOSTER CARE REVIEW - CITIZENS REVIEW PANEL,
1109,1109,TOYS FOR TOTS,
1113,1113,FLORIDA PUBLIC SERVICE COMMISSION,
1114,1113,FPSC - THE LIFELINE ASSISTANCE PROGRAM,
1115,1113,FPSC - FLORIDA PUBLIC SERVICE COMMISSION,
1119,1119,LONG TERM CARE OMBUDSMAN COUNCIL,
1120,1119,LONG TERM CARE OMBUDSMAN - COMPLAINT INVESTIGATION - SOUTH DADE AND THE FLORIDA KEYS,
1122,1119,LONG TERM CARE OMBUDSMAN - COMPLAINT INVESTIGATION - NORTH DADE,
1125,1125,"FLORIDA JUSTICE INSTITUTE, INC.",
1126,1125,FLORIDA JUSTICE INSTITUTE - HOUSING DISCRIMINATION,
1127,1125,FLORIDA JUSTICE INSTITUTE - PRISONER'S RIGHTS,
1128,1128,FLORIDA DEPARTMENT OF FINANCIAL SERVICES,
1130,1128,FLORIDA DEPARTMENT OF INSURANCE - CONSUMER HELPLINE,
1131,1131,"FLORIDA BAPTIST CHILDREN'S HOME, INC.",
1132,1131,FLORIDA BAPTIST CHILDREN'S HOME - MIAMI CAMPUS,
1136,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA,
1158,1158,"FIRST UNITED METHODIST CHURCH OF MIAMI, INC.",
1159,1158,FIRST UNITED METHODIST CHURCH OF MIAMI - BREAKFAST CLUB MINISTRY,
1160,1160,"FELLOWSHIP HOUSE, INC.",
1161,1160,FELLOWSHIP HOUSE - PSYCHOSOCIAL REHABILITATION PROGRAM,
1162,1160,FELLOWSHIP HOUSE - OUTPATIENT TREATMENT,
1164,1160,FELLOWSHIP HOUSE - COMMUNITY HOUSING - MANOR,
1165,1160,FELLOWSHIP HOUSE - TARGETED CASE MANAGEMENT,
1166,1166,FLORIDA DEPT OF LAW ENFORCEMENT (FDLE),
1167,1166,FDLE - CRIMINAL INVESTIGATION DIVISION,
1168,1166,FDLE - COMPROMISED IDENTITY SERVICES,
1169,1166,FDLE - MISSING PERSONS AND OFFENDER REGISTRATION,Formerly MISSING ENDANGERED PERSONS INFORMATION CLEARINGHOUSE
1184,1184,U.S. EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,
1186,1186,"ECKERD KIDS, INC.",
1187,1186,ECKERD KIDS - PROJECT BRIDGE TRANSITION SERVICES,
1188,1188,"SOUTH FLORIDA DISTRICT DENTAL ASSOCIATION, INC.",
1192,1192,DOCTOR'S HOSPITAL,
1193,1192,DOCTOR'S HOSPITAL - SPORTS MEDICINE PROGRAM,
1195,1195,"EXPERIENCE AVIATION, INC.",
1207,1207,"LAUREN'S LIGHT, INC.",
1209,1209,MIAMI-DADE COUNTY MEDICAL EXAMINER,M-DC MEDICAL EXAMINER
1211,1211,MIAMI-DADE COUNTY PUBLIC HOUSING AND COMMUNITY DEVELOPMENT,M-DC PUBLIC HOUSING AND COMMUNITY DEVELOPMENT
1214,1211,M-DC PUBLIC HOUSING AND COMMUNITY DEVELOPMENT - FIRST-TIME HOMEBUYER PROGRAM,
1215,1211,M-DC PUBLIC HOUSING AND COMMUNITY DEVELOPMENT - PUBLIC HOUSING,SECTION 8
1217,1217,JACKSON SOUTH COMMUNITY HOSPITAL,
1220,1220,MIAMI-DADE COUNTY PUBLIC SCHOOLS,M-DCPS
1221,1220,M-DCPS - DEPARTMENT OF FOOD AND NUTRITION,
1222,1220,M-DCPS - PARENTAL INVOLVEMENT,
1223,1220,M-DCPS - THE LISTENERS/OYENTES PROGRAM,
1224,1220,M-DCPS - 5000 ROLE MODELS OF EXCELLENCE,
1226,1220,M-DCPS - TEENAGE PARENT PROGRAM,TAP
1227,1220,M-DCPS - SOUTH REGION CENTER,
1228,1220,M-DCPS - ADULTS WITH DISABILITIES PROGRAM,
1229,1220,M-DCPS - CRISIS MANAGEMENT TEAM PROGRAM,
1231,1220,M-DCPS - TRUST PROGRAM,To Reach Ultimate Success Together Program
1233,1220,M-DCPS - ENGLISH AS A SECOND LANGUAGE,ESOL
1234,1220,M-DCPS - THE PARENT ACADEMY,Miami-Dade County Public Schools
1235,1220,M-DCPS - EMPLOYEE ASSISTANCE PROGRAM,EAP
1238,1220,M-DCPS - FDLRS SOUTH,FLORIDA DIAGNOSTIC & LEARNING RESOURCES SYSTEM
1239,1220,M-DCPS - SIBSHOPS,
1242,1220,M-DCPS - ADULT EDUCATION - MIAMI SPRINGS ADULT CENTER,
1243,1220,M-DCPS - ADULT EDUCATION - MIAMI SENIOR ADULT CENTER,
1244,1220,M-DCPS - ADULT EDUCATION - LINDSEY HOPKINS TECH ED CTR - COMMERCIAL ART TECHNOLOGY,LINDSEY HOPKINS TECHNICAL EDUCATION CENTER - GRAPHIC ARTS
1245,1220,M-DCPS - ADULT EDUCATION - LINDSEY HOPKINS TECH ED CTR - EARLY CHILDHOOD EDUCATION,
1246,1220,M-DCPS - ADULT EDUCATION - LINDSEY HOPKINS TECH ED CTR - COMMERCIAL FOODS & CULINARY ARTS,LINDSEY HOPKINS TECHNICAL EDUCATION CENTER - CULINARY ARTS
1247,1220,M-DCPS - ADULT EDUCATION - LINDSEY HOPKINS TECH ED CTR - AUTOMOTIVE SERVICE TECHNOLOGY,
1248,1220,M-DCPS - ADULT EDUCATION - LINDSEY HOPKINS TECH ED CTR - PRACTICAL NURSING,
1250,1220,M-DCPS - NORTH REGION OFFICE,
1252,1220,M-DCPS - SAVES PROGRAM,
1253,1220,M-DCPS - SCHOOL AGE CHILD CARE,
1254,1220,M-DCPS - SCHOOL BOARD,
1255,1220,M-DCPS - SCHOOL CHOICE AND PARENTAL OPTIONS,
1256,1256,MIAMI-DADE COUNTY PUBLIC LIBRARY SYSTEM,M-DC PUBLIC LIBRARY SYSTEM
1257,1256,M-DC PUBLIC LIBRARY - PROJECT L.E.A.D. - MAIN LIBRARY,"Miami-Dade County Public Library System, Project LEAD"
1260,1256,M-DC PUBLIC LIBRARY - ACCESS ON LINE CATALOG,
